func,iter,xcen,ycen,depth,dP_mu
1.307577e+01,7,4.2624492e+05,4.5188281e+06,2.9139136e+03,3.6477969e-03
1.307586e+01,9,4.2621258e+05,4.5188299e+06,2.8029169e+03,3.3784478e-03
1.308098e+01,7,4.2629973e+05,4.5189351e+06,2.5419646e+03,3.2018088e-03
1.308228e+01,7,4.2636069e+05,4.5188517e+06,2.7138536e+03,3.6992838e-03
1.308768e+01,8,4.2642502e+05,4.5188070e+06,2.8843279e+03,3.9404786e-03
1.308784e+01,8,4.2615813e+05,4.5187794e+06,2.5382258e+03,3.2186967e-03
1.308905e+01,7,4.2634025e+05,4.5187033e+06,2.9446351e+03,3.6450145e-03
1.308919e+01,8,4.2648760e+05,4.5188289e+06,2.6863337e+03,3.4404322e-03
1.308927e+01,8,4.2635239e+05,4.5186555e+06,2.6586987e+03,3.5369168e-03
1.309023e+01,8,4.2633046e+05,4.5185903e+06,2.9966139e+03,4.0885346e-03
1.309205e+01,8,4.2638278e+05,4.5188686e+06,2.8700755e+03,3.8055909e-03
1.309791e+01,8,4.2622711e+05,4.5188538e+06,2.3952003e+03,2.7234598e-03
1.309848e+01,8,4.2619953e+05,4.5187033e+06,2.9198866e+03,4.0544565e-03
1.310207e+01,7,4.2646588e+05,4.5187359e+06,2.6726284e+03,3.5342589e-03
1.310634e+01,9,4.2643963e+05,4.5188471e+06,2.4198284e+03,2.8459923e-03
1.310808e+01,9,4.2642130e+05,4.5187385e+06,2.5659288e+03,3.3648012e-03
1.311068e+01,8,4.2624284e+05,4.5188567e+06,2.3384630e+03,2.7715040e-03
1.311263e+01,8,4.2643919e+05,4.5188432e+06,2.6872246e+03,3.2345199e-03
1.311674e+01,8,4.2618062e+05,4.5188533e+06,2.8407796e+03,3.5884858e-03
1.312044e+01,8,4.2630437e+05,4.5186219e+06,2.8319046e+03,3.8863945e-03
1.312272e+01,8,4.2625593e+05,4.5188753e+06,2.7320429e+03,3.6689433e-03
1.312343e+01,9,4.2619186e+05,4.5186720e+06,2.5097833e+03,2.9988466e-03
1.313317e+01,7,4.2635473e+05,4.5189366e+06,2.4905264e+03,3.0921327e-03
1.313391e+01,8,4.2616123e+05,4.5186557e+06,2.5912724e+03,3.2027078e-03
1.313751e+01,7,4.2633927e+05,4.5185854e+06,2.8267426e+03,3.7759021e-03
1.314529e+01,8,4.2637711e+05,4.5188954e+06,2.7074167e+03,3.6025660e-03
1.314691e+01,7,4.2642476e+05,4.5187766e+06,2.8650269e+03,3.5585107e-03
1.315349e+01,8,4.2614849e+05,4.5186961e+06,2.9796830e+03,4.0181584e-03
1.315980e+01,8,4.2640819e+05,4.5188942e+06,2.6388882e+03,3.4670169e-03
1.316124e+01,8,4.2633258e+05,4.5187517e+06,2.7125761e+03,3.7473110e-03
1.316770e+01,8,4.2640630e+05,4.5188674e+06,2.4097548e+03,3.0126045e-03
1.317075e+01,7,4.2629764e+05,4.5188763e+06,2.7729310e+03,3.7599721e-03
1.317166e+01,8,4.2632430e+05,4.5188543e+06,2.5905201e+03,2.9571969e-03
1.317726e+01,8,4.2649327e+05,4.5187445e+06,2.7327253e+03,3.4380978e-03
1.317974e+01,8,4.2649999e+05,4.5187736e+06,2.6457057e+03,3.3470422e-03
1.318117e+01,8,4.2622745e+05,4.5189243e+06,2.5219468e+03,3.0109264e-03
1.318210e+01,8,4.2629152e+05,4.5186030e+06,3.0856471e+03,4.1839630e-03
1.318244e+01,9,4.2637834e+05,4.5186633e+06,2.5692661e+03,3.3012008e-03
1.318805e+01,8,4.2625477e+05,4.5187726e+06,2.3497731e+03,2.8227415e-03
1.318846e+01,8,4.2616591e+05,4.5187638e+06,2.9963715e+03,3.9969520e-03
1.318910e+01,9,4.2623841e+05,4.5189150e+06,2.6451271e+03,3.1731455e-03
1.318967e+01,7,4.2635761e+05,4.5188446e+06,2.5935321e+03,2.9684506e-03
1.319134e+01,7,4.2638344e+05,4.5189200e+06,2.4207557e+03,2.9618366e-03
1.319391e+01,8,4.2615634e+05,4.5186252e+06,2.7956603e+03,3.4404904e-03
1.319406e+01,8,4.2649533e+05,4.5187799e+06,2.7073008e+03,3.3853969e-03
1.319452e+01,6,4.2624941e+05,4.5187285e+06,2.6955964e+03,3.1051335e-03
1.319499e+01,8,4.2643659e+05,4.5188660e+06,2.6684304e+03,3.2192829e-03
1.319525e+01,8,4.2629189e+05,4.5189018e+06,2.8238157e+03,3.7069285e-03
1.319551e+01,8,4.2628074e+05,4.5185780e+06,2.9010109e+03,3.9331428e-03
1.319561e+01,7,4.2628650e+05,4.5188297e+06,2.3378545e+03,2.8533684e-03
1.320372e+01,8,4.2639402e+05,4.5186675e+06,2.8233758e+03,3.4305113e-03
1.320908e+01,6,4.2624139e+05,4.5186287e+06,2.5466153e+03,3.0936040e-03
1.321319e+01,9,4.2618089e+05,4.5188789e+06,2.5961243e+03,3.0610504e-03
1.321388e+01,7,4.2636936e+05,4.5187570e+06,2.4311899e+03,2.7628161e-03
1.321816e+01,8,4.2636777e+05,4.5188542e+06,2.5407055e+03,3.3605475e-03
1.321945e+01,8,4.2617856e+05,4.5187373e+06,3.0355395e+03,3.9947156e-03
1.322101e+01,8,4.2624730e+05,4.5186495e+06,3.1119207e+03,4.2891366e-03
1.323123e+01,7,4.2618298e+05,4.5186549e+06,3.0085695e+03,3.8549786e-03
1.323172e+01,8,4.2636671e+05,4.5187095e+06,3.0261575e+03,3.8911320e-03
1.323438e+01,7,4.2625316e+05,4.5189002e+06,2.8111814e+03,3.6764257e-03
1.323776e+01,8,4.2623379e+05,4.5188856e+06,2.4316523e+03,3.0228897e-03
1.324025e+01,8,4.2633213e+05,4.5189456e+06,2.4836873e+03,3.0360312e-03
1.324140e+01,6,4.2644169e+05,4.5188207e+06,2.5095875e+03,3.2459198e-03
1.324331e+01,7,4.2637374e+05,4.5187854e+06,2.4798233e+03,2.7984038e-03
1.324416e+01,8,4.2626014e+05,4.5187341e+06,2.5493566e+03,2.8767914e-03
1.324478e+01,7,4.2618890e+05,4.5186802e+06,2.9548645e+03,4.0969443e-03
1.324547e+01,8,4.2625270e+05,4.5188358e+06,2.4954738e+03,3.2417009e-03
1.324554e+01,8,4.2621736e+05,4.5189163e+06,2.5122076e+03,2.9696300e-03
1.325195e+01,7,4.2640968e+05,4.5186288e+06,2.8430499e+03,3.8457964e-03
1.325198e+01,8,4.2621037e+05,4.5187799e+06,2.8550888e+03,3.9513167e-03
1.325202e+01,6,4.2646861e+05,4.5186780e+06,2.8631862e+03,3.7798393e-03
1.325307e+01,8,4.2628699e+05,4.5188717e+06,2.4193524e+03,3.0619018e-03
1.326241e+01,8,4.2634903e+05,4.5188545e+06,2.8415514e+03,3.9062074e-03
1.326627e+01,8,4.2638487e+05,4.5187879e+06,2.5816517e+03,2.9456748e-03
1.326929e+01,8,4.2632879e+05,4.5187917e+06,2.4336552e+03,2.7196850e-03
1.327123e+01,8,4.2625295e+05,4.5185562e+06,2.8368736e+03,3.6815265e-03
1.327140e+01,7,4.2628851e+05,4.5187599e+06,2.3364901e+03,2.7149700e-03
1.327297e+01,7,4.2610426e+05,4.5187505e+06,2.7042865e+03,3.2923340e-03
1.327431e+01,7,4.2625819e+05,4.5186722e+06,2.6575678e+03,3.5637150e-03
1.327778e+01,9,4.2622245e+05,4.5189143e+06,2.7138108e+03,3.4604940e-03
1.327914e+01,8,4.2636809e+05,4.5188225e+06,2.6165850e+03,3.5410270e-03
1.327941e+01,8,4.2634584e+05,4.5189056e+06,2.5381837e+03,2.9321308e-03
1.327956e+01,8,4.2627113e+05,4.5188599e+06,2.3171337e+03,2.6519963e-03
1.328051e+01,8,4.2631116e+05,4.5186983e+06,2.9417928e+03,4.1716340e-03
1.328776e+01,8,4.2633009e+05,4.5187665e+06,2.7468060e+03,3.8226957e-03
1.329134e+01,7,4.2615795e+05,4.5188039e+06,2.8745069e+03,3.5817760e-03
1.329468e+01,7,4.2642517e+05,4.5187918e+06,2.5036723e+03,2.8762408e-03
1.329580e+01,8,4.2618951e+05,4.5187741e+06,3.0250965e+03,3.9998142e-03
1.329714e+01,7,4.2650006e+05,4.5187592e+06,2.6408140e+03,3.3546436e-03
1.329816e+01,7,4.2643669e+05,4.5188034e+06,2.7878306e+03,3.3995981e-03
1.330380e+01,9,4.2624460e+05,4.5188301e+06,2.6684907e+03,3.6101077e-03
1.330472e+01,9,4.2639599e+05,4.5187716e+06,2.9577042e+03,3.7555845e-03
1.330582e+01,8,4.2621030e+05,4.5186331e+06,2.8615182e+03,3.9243129e-03
1.330753e+01,8,4.2632048e+05,4.5188698e+06,2.7183209e+03,3.6976584e-03
1.330884e+01,7,4.2636410e+05,4.5189085e+06,2.7428465e+03,3.6257236e-03
1.331158e+01,7,4.2637159e+05,4.5186240e+06,2.7932143e+03,3.7898888e-03
1.331374e+01,7,4.2637463e+05,4.5189023e+06,2.6812926e+03,3.5589913e-03
1.332072e+01,7,4.2636783e+05,4.5188277e+06,2.7494910e+03,3.7966276e-03
1.332268e+01,7,4.2627715e+05,4.5186787e+06,3.1370549e+03,4.2799860e-03
1.332344e+01,8,4.2635007e+05,4.5187254e+06,2.4879008e+03,2.8239620e-03
1.333336e+01,7,4.2630133e+05,4.5187930e+06,2.3134213e+03,2.7513330e-03
1.333622e+01,7,4.2647951e+05,4.5186831e+06,2.8146787e+03,3.6576668e-03
1.333651e+01,8,4.2632214e+05,4.5189218e+06,2.4085196e+03,2.9743476e-03
1.333878e+01,8,4.2617024e+05,4.5186253e+06,2.9637281e+03,3.7710129e-03
1.333883e+01,7,4.2612490e+05,4.5186639e+06,2.8935618e+03,3.8376991e-03
1.334228e+01,7,4.2621361e+05,4.5187983e+06,2.6934512e+03,3.6510949e-03
1.334300e+01,8,4.2630074e+05,4.5185986e+06,2.9526932e+03,3.7080294e-03
1.334753e+01,7,4.2636890e+05,4.5188888e+06,2.8535929e+03,3.7150254e-03
1.335189e+01,7,4.2624342e+05,4.5188655e+06,2.3252154e+03,2.7187051e-03
1.335309e+01,9,4.2614463e+05,4.5187708e+06,2.5044477e+03,3.1118827e-03
1.335639e+01,8,4.2630179e+05,4.5188114e+06,2.4617911e+03,3.1990859e-03
1.335726e+01,8,4.2620387e+05,4.5188802e+06,2.4894259e+03,3.1313568e-03
1.335939e+01,8,4.2646447e+05,4.5187913e+06,2.6173357e+03,3.4618394e-03
1.336336e+01,8,4.2632993e+05,4.5186879e+06,2.4982407e+03,3.1957466e-03
1.336995e+01,7,4.2632230e+05,4.5187823e+06,3.0599149e+03,4.2314964e-03
1.337036e+01,7,4.2645282e+05,4.5188643e+06,2.5344789e+03,2.9931109e-03
1.337234e+01,8,4.2638114e+05,4.5186537e+06,2.7544413e+03,3.7525082e-03
1.337234e+01,8,4.2629655e+05,4.5188894e+06,2.5856385e+03,2.9712524e-03
1.337402e+01,8,4.2627412e+05,4.5188629e+06,2.7711597e+03,3.7832629e-03
1.337802e+01,8,4.2621614e+05,4.5188762e+06,2.3681658e+03,2.7469375e-03
1.338065e+01,8,4.2635088e+05,4.5188829e+06,2.7016408e+03,3.6499202e-03
1.338435e+01,8,4.2628571e+05,4.5188971e+06,2.3520676e+03,2.8557416e-03
1.338570e+01,6,4.2631509e+05,4.5187012e+06,3.0498677e+03,3.9022454e-03
1.338733e+01,6,4.2633928e+05,4.5186768e+06,2.9652049e+03,4.2015943e-03
1.339462e+01,8,4.2633377e+05,4.5186192e+06,2.6152054e+03,3.3655135e-03
1.340608e+01,8,4.2642621e+05,4.5188278e+06,2.6238250e+03,3.5224668e-03
1.340807e+01,8,4.2617458e+05,4.5187543e+06,2.9265107e+03,3.6265854e-03
1.340841e+01,7,4.2610137e+05,4.5187105e+06,2.8640366e+03,3.6872682e-03
1.341067e+01,8,4.2628929e+05,4.5189407e+06,2.5005783e+03,2.9434640e-03
1.341953e+01,9,4.2638457e+05,4.5186571e+06,2.5806824e+03,3.3285221e-03
1.341958e+01,7,4.2627772e+05,4.5186463e+06,2.7529617e+03,3.7646166e-03
1.342172e+01,7,4.2627293e+05,4.5188292e+06,2.9112908e+03,4.0438475e-03
1.342228e+01,9,4.2644121e+05,4.5186533e+06,2.6988843e+03,3.5306912e-03
1.342375e+01,9,4.2625361e+05,4.5189363e+06,2.6130131e+03,3.1567417e-03
1.342523e+01,7,4.2610744e+05,4.5187211e+06,2.7058095e+03,3.2678882e-03
1.342896e+01,8,4.2622609e+05,4.5186377e+06,3.0921408e+03,4.2895577e-03
1.342990e+01,8,4.2632542e+05,4.5187808e+06,2.9397213e+03,3.6330889e-03
1.343061e+01,8,4.2650644e+05,4.5187792e+06,2.7035467e+03,3.4607866e-03
1.343183e+01,7,4.2623888e+05,4.5188017e+06,2.3299586e+03,2.7776917e-03
1.343632e+01,8,4.2641597e+05,4.5187532e+06,2.9954423e+03,3.8942765e-03
1.343808e+01,8,4.2631688e+05,4.5188600e+06,2.3045527e+03,2.6222318e-03
1.343908e+01,9,4.2617055e+05,4.5188491e+06,2.7336135e+03,3.6149988e-03
1.344163e+01,8,4.2628270e+05,4.5189069e+06,2.3633591e+03,2.8714979e-03
1.344209e+01,8,4.2638434e+05,4.5188753e+06,2.3993622e+03,3.0172067e-03
1.344500e+01,6,4.2627160e+05,4.5187217e+06,2.7968385e+03,3.2793896e-03
1.344501e+01,7,4.2628092e+05,4.5188923e+06,2.5638001e+03,3.3653473e-03
1.344754e+01,8,4.2635097e+05,4.5189428e+06,2.6447415e+03,3.2769080e-03
1.345352e+01,7,4.2642931e+05,4.5188415e+06,2.4800414e+03,2.8501726e-03
1.346164e+01,6,4.2637812e+05,4.5186844e+06,2.6338153e+03,3.5248333e-03
1.346308e+01,7,4.2630007e+05,4.5189095e+06,2.3440506e+03,2.6954813e-03
1.348822e+01,8,4.2623144e+05,4.5188258e+06,2.9759911e+03,3.8235006e-03
1.348964e+01,6,4.2638679e+05,4.5186548e+06,2.8893827e+03,4.0278674e-03
1.348997e+01,7,4.2643281e+05,4.5187098e+06,2.7989973e+03,3.8561595e-03
1.349265e+01,8,4.2618648e+05,4.5187843e+06,2.5076646e+03,2.8354515e-03
1.349466e+01,4,4.2619500e+05,4.5187737e+06,2.4272212e+03,2.7498931e-03
1.349703e+01,8,4.2620550e+05,4.5187115e+06,3.0989374e+03,4.2606342e-03
1.349744e+01,8,4.2614884e+05,4.5186746e+06,2.6400457e+03,3.1129534e-03
1.349757e+01,7,4.2637050e+05,4.5186444e+06,3.0587803e+03,4.0011647e-03
1.349827e+01,7,4.2633922e+05,4.5188062e+06,2.4347348e+03,3.1423295e-03
1.350653e+01,8,4.2621818e+05,4.5186416e+06,2.6778189e+03,3.5545743e-03
1.350702e+01,8,4.2621395e+05,4.5186231e+06,2.6326059e+03,3.3987295e-03
1.350897e+01,7,4.2615256e+05,4.5187200e+06,2.4924362e+03,2.9165035e-03
1.351205e+01,8,4.2612398e+05,4.5186366e+06,2.9159033e+03,3.8167418e-03
1.351371e+01,7,4.2627249e+05,4.5187830e+06,3.0147220e+03,3.8379582e-03
1.351563e+01,6,4.2614327e+05,4.5186666e+06,2.7821493e+03,3.3510275e-03
1.351728e+01,7,4.2621078e+05,4.5186931e+06,3.0984428e+03,4.2998418e-03
1.352404e+01,8,4.2631911e+05,4.5188293e+06,2.3102808e+03,2.6092257e-03
1.352637e+01,6,4.2645454e+05,4.5187483e+06,2.6394549e+03,3.1156996e-03
1.352994e+01,7,4.2638154e+05,4.5187630e+06,2.8716293e+03,3.4857877e-03
1.353037e+01,8,4.2637173e+05,4.5188488e+06,2.9270420e+03,3.9979479e-03
1.353714e+01,8,4.2642554e+05,4.5187555e+06,2.4233426e+03,2.8237670e-03
1.353814e+01,7,4.2631721e+05,4.5188647e+06,2.7580332e+03,3.2755739e-03
1.354050e+01,8,4.2621177e+05,4.5188209e+06,2.6046138e+03,2.9616470e-03
1.354149e+01,8,4.2626398e+05,4.5189412e+06,2.5217714e+03,2.9826536e-03
1.354308e+01,8,4.2624464e+05,4.5188248e+06,3.0081712e+03,4.0885389e-03
1.354459e+01,8,4.2615279e+05,4.5186900e+06,2.6024309e+03,3.3441314e-03
1.354828e+01,6,4.2611870e+05,4.5187067e+06,2.8681854e+03,3.8344548e-03
1.354913e+01,8,4.2630677e+05,4.5187561e+06,2.4392946e+03,2.7234801e-03
1.355161e+01,7,4.2626094e+05,4.5188509e+06,2.3415090e+03,2.8642794e-03
1.355550e+01,7,4.2624576e+05,4.5187213e+06,2.6508169e+03,3.5927685e-03
1.355622e+01,6,4.2637785e+05,4.5188334e+06,2.9138556e+03,3.6708093e-03
1.356073e+01,7,4.2626267e+05,4.5189109e+06,2.4247366e+03,3.0182708e-03
1.356154e+01,7,4.2633381e+05,4.5189084e+06,2.8296575e+03,3.6266544e-03
1.356361e+01,7,4.2645380e+05,4.5188826e+06,2.4523002e+03,3.0390274e-03
1.356409e+01,8,4.2623324e+05,4.5189277e+06,2.5225965e+03,2.9625629e-03
1.357377e+01,8,4.2624429e+05,4.5187801e+06,2.3232096e+03,2.6881045e-03
1.357410e+01,8,4.2628810e+05,4.5187113e+06,2.6739163e+03,3.6589155e-03
1.357591e+01,8,4.2615811e+05,4.5187120e+06,2.7034637e+03,3.6093570e-03
1.357976e+01,8,4.2643224e+05,4.5188567e+06,2.8285045e+03,3.5728668e-03
1.358143e+01,8,4.2626511e+05,4.5188118e+06,2.7818192e+03,3.8655863e-03
1.358169e+01,8,4.2640121e+05,4.5186414e+06,2.6549491e+03,3.4822427e-03
1.358197e+01,8,4.2624244e+05,4.5187293e+06,2.6789980e+03,3.6571751e-03
1.358229e+01,8,4.2647266e+05,4.5188482e+06,2.6345978e+03,3.4594794e-03
1.358373e+01,7,4.2626864e+05,4.5185718e+06,3.0523600e+03,4.0233963e-03
1.358480e+01,8,4.2628776e+05,4.5188918e+06,2.5678088e+03,2.9337787e-03
1.358833e+01,5,4.2609843e+05,4.5187927e+06,2.6573126e+03,3.3178034e-03
1.358843e+01,8,4.2625019e+05,4.5189230e+06,2.4770801e+03,3.0995906e-03
1.358851e+01,8,4.2634309e+05,4.5187577e+06,2.4255099e+03,2.7199005e-03
1.358883e+01,8,4.2611466e+05,4.5187187e+06,2.9469898e+03,3.8820812e-03
1.359355e+01,8,4.2624218e+05,4.5188434e+06,2.3101083e+03,2.6517431e-03
1.359867e+01,8,4.2618491e+05,4.5188402e+06,2.9074867e+03,3.6857547e-03
1.360173e+01,8,4.2642338e+05,4.5186252e+06,2.7483196e+03,3.6318415e-03
1.360610e+01,8,4.2622591e+05,4.5187351e+06,2.3746009e+03,2.7445991e-03
1.361046e+01,8,4.2610233e+05,4.5186975e+06,2.6440714e+03,3.2806589e-03
1.361161e+01,8,4.2627718e+05,4.5186317e+06,2.5972281e+03,3.0285901e-03
1.361368e+01,6,4.2632402e+05,4.5189539e+06,2.5174282e+03,3.0174865e-03
1.361739e+01,8,4.2632179e+05,4.5185818e+06,2.7628757e+03,3.6718256e-03
1.361880e+01,7,4.2617728e+05,4.5186222e+06,2.7051156e+03,3.5407839e-03
1.362174e+01,7,4.2640209e+05,4.5188334e+06,2.3327039e+03,2.6885437e-03
1.362296e+01,7,4.2628976e+05,4.5186489e+06,2.7974518e+03,3.8765731e-03
1.362301e+01,8,4.2649759e+05,4.5187576e+06,2.6784520e+03,3.2845515e-03
1.362676e+01,7,4.2638523e+05,4.5188739e+06,2.8956516e+03,3.8189332e-03
1.362727e+01,7,4.2619319e+05,4.5188930e+06,2.4631103e+03,3.0372545e-03
1.363900e+01,8,4.2617449e+05,4.5188643e+06,2.4999881e+03,2.8732854e-03
1.364331e+01,6,4.2623300e+05,4.5189213e+06,2.4023297e+03,2.8374227e-03
1.364550e+01,6,4.2637029e+05,4.5188067e+06,2.9191638e+03,3.6250301e-03
1.364740e+01,6,4.2622484e+05,4.5188132e+06,2.3482805e+03,2.6518421e-03
1.364887e+01,7,4.2628678e+05,4.5187677e+06,3.0911051e+03,4.3067826e-03
1.364888e+01,7,4.2650565e+05,4.5188155e+06,2.6613367e+03,3.3187096e-03
1.365099e+01,8,4.2629384e+05,4.5188190e+06,2.2901192e+03,2.7119284e-03
1.365575e+01,8,4.2629906e+05,4.5187080e+06,2.9425408e+03,3.5890600e-03
1.366074e+01,6,4.2621449e+05,4.5189155e+06,2.4227240e+03,2.8530994e-03
1.366112e+01,7,4.2611912e+05,4.5187602e+06,2.9353485e+03,3.8583192e-03
1.366135e+01,8,4.2646488e+05,4.5187320e+06,2.5529072e+03,3.0270722e-03
1.366718e+01,8,4.2618189e+05,4.5188031e+06,2.4385815e+03,3.0445296e-03
1.367354e+01,5,4.2617309e+05,4.5186689e+06,2.5486019e+03,3.2121620e-03
1.367910e+01,9,4.2648665e+05,4.5187364e+06,2.8076188e+03,3.5157590e-03
1.368225e+01,7,4.2636204e+05,4.5188183e+06,2.3001291e+03,2.6418646e-03
1.368248e+01,8,4.2639644e+05,4.5186111e+06,3.0290784e+03,4.0106193e-03
1.368366e+01,9,4.2624559e+05,4.5187886e+06,2.6626862e+03,3.6338248e-03
1.368387e+01,8,4.2640906e+05,4.5188497e+06,2.8769570e+03,3.6379267e-03
1.368622e+01,7,4.2645110e+05,4.5187226e+06,2.5940358e+03,3.0516665e-03
1.368930e+01,7,4.2628717e+05,4.5187571e+06,2.9931187e+03,3.7320040e-03
1.369000e+01,8,4.2627150e+05,4.5187157e+06,2.5956405e+03,3.4824698e-03
1.369381e+01,8,4.2646957e+05,4.5187683e+06,2.9015490e+03,3.9407273e-03
1.369486e+01,6,4.2641463e+05,4.5186696e+06,2.7164753e+03,3.6758889e-03
1.369558e+01,5,4.2621506e+05,4.5185952e+06,3.0916166e+03,4.1637526e-03
1.369953e+01,7,4.2635679e+05,4.5189108e+06,2.3638485e+03,2.9038853e-03
1.370298e+01,8,4.2629749e+05,4.5189089e+06,2.8480676e+03,3.7224258e-03
1.370397e+01,4,4.2616865e+05,4.5185827e+06,2.8898886e+03,3.8375074e-03
1.370586e+01,7,4.2638981e+05,4.5188097e+06,2.4265051e+03,3.1141939e-03
1.370823e+01,8,4.2634557e+05,4.5187344e+06,2.6001375e+03,2.9434984e-03
1.371937e+01,8,4.2623326e+05,4.5188468e+06,2.9502811e+03,3.7670653e-03
1.372166e+01,8,4.2638538e+05,4.5186036e+06,2.9253583e+03,3.6883005e-03
1.372514e+01,7,4.2642454e+05,4.5188631e+06,2.5056903e+03,3.2643521e-03
1.372787e+01,8,4.2627232e+05,4.5187444e+06,3.1317954e+03,4.2655648e-03
1.372858e+01,7,4.2609306e+05,4.5187511e+06,2.6249213e+03,3.1849043e-03
1.373902e+01,7,4.2635248e+05,4.5187840e+06,2.8875647e+03,3.5011004e-03
1.375537e+01,8,4.2630289e+05,4.5188108e+06,2.6047284e+03,2.9317045e-03
1.376354e+01,8,4.2622444e+05,4.5185976e+06,3.0666242e+03,3.9940638e-03
1.376630e+01,8,4.2616638e+05,4.5187007e+06,2.4926645e+03,2.8897956e-03
1.376913e+01,8,4.2618247e+05,4.5187837e+06,3.0032477e+03,3.8551720e-03
1.376923e+01,8,4.2619080e+05,4.5186836e+06,2.8797769e+03,4.0070392e-03
1.377141e+01,6,4.2620934e+05,4.5186851e+06,2.6177294e+03,3.4700965e-03
1.377348e+01,7,4.2636595e+05,4.5188480e+06,2.2856163e+03,2.6738318e-03
1.377351e+01,7,4.2630587e+05,4.5185663e+06,2.7021310e+03,3.4527265e-03
1.377397e+01,7,4.2624333e+05,4.5187305e+06,2.7054205e+03,3.7226141e-03
1.378312e+01,7,4.2625628e+05,4.5187010e+06,2.4993270e+03,2.8194956e-03
1.378997e+01,7,4.2610771e+05,4.5187254e+06,2.9118437e+03,3.8712168e-03
1.379194e+01,5,4.2620349e+05,4.5188489e+06,2.3575461e+03,2.8403102e-03
1.379694e+01,8,4.2631743e+05,4.5186536e+06,2.5061224e+03,2.9056537e-03
1.380936e+01,8,4.2620398e+05,4.5187467e+06,3.0990761e+03,4.1495189e-03
1.381492e+01,7,4.2627058e+05,4.5188794e+06,2.8958687e+03,3.6563679e-03
1.381737e+01,8,4.2642583e+05,4.5187796e+06,2.9465642e+03,4.1053929e-03
1.382760e+01,8,4.2621751e+05,4.5186692e+06,2.5024366e+03,2.8813989e-03
1.383012e+01,8,4.2630832e+05,4.5188947e+06,2.3946184e+03,2.6810115e-03
1.383150e+01,8,4.2625246e+05,4.5186815e+06,2.8954111e+03,3.4753143e-03
1.383279e+01,8,4.2618992e+05,4.5186970e+06,3.0400821e+03,3.8709157e-03
1.383478e+01,8,4.2643603e+05,4.5186685e+06,2.6668636e+03,3.5343540e-03
1.383501e+01,7,4.2617190e+05,4.5187995e+06,2.3739403e+03,2.7655291e-03
1.383658e+01,9,4.2643046e+05,4.5188806e+06,2.8072797e+03,3.7295601e-03
1.383847e+01,7,4.2643970e+05,4.5188857e+06,2.7923012e+03,3.6022770e-03
1.385360e+01,8,4.2647972e+05,4.5188664e+06,2.7321466e+03,3.5092291e-03
1.385399e+01,7,4.2644349e+05,4.5187137e+06,2.8866059e+03,4.0183236e-03
1.385405e+01,8,4.2634234e+05,4.5188757e+06,2.8897039e+03,3.9466450e-03
1.386620e+01,7,4.2625516e+05,4.5186219e+06,3.1069699e+03,4.3708660e-03
1.387440e+01,8,4.2632049e+05,4.5188167e+06,2.4189964e+03,2.6726582e-03
1.387463e+01,8,4.2637094e+05,4.5187619e+06,2.7465053e+03,3.1955917e-03
1.387499e+01,8,4.2622447e+05,4.5186733e+06,2.5136716e+03,2.8749482e-03
1.387747e+01,8,4.2632408e+05,4.5187901e+06,2.7418705e+03,3.8325737e-03
1.387897e+01,7,4.2635754e+05,4.5187610e+06,2.9741398e+03,4.2358292e-03
1.388060e+01,8,4.2624039e+05,4.5188230e+06,2.4235304e+03,2.6851601e-03
1.388652e+01,7,4.2619309e+05,4.5187434e+06,2.3844324e+03,2.8657106e-03
1.390060e+01,8,4.2619874e+05,4.5189288e+06,2.5531822e+03,3.1496803e-03
1.390130e+01,7,4.2616267e+05,4.5187094e+06,3.0651163e+03,4.2127874e-03
1.390288e+01,7,4.2612698e+05,4.5188513e+06,2.6172134e+03,3.1096455e-03
1.390310e+01,8,4.2637565e+05,4.5186595e+06,2.9572830e+03,3.6714642e-03
1.390406e+01,8,4.2631416e+05,4.5188729e+06,2.9571764e+03,3.9098588e-03
1.390650e+01,8,4.2627136e+05,4.5188101e+06,3.0148654e+03,3.8538993e-03
1.390855e+01,8,4.2634715e+05,4.5188168e+06,2.3326953e+03,2.8867796e-03
1.391353e+01,8,4.2625366e+05,4.5189311e+06,2.4545655e+03,3.0533291e-03
1.391961e+01,7,4.2632276e+05,4.5185646e+06,2.9668355e+03,4.0757996e-03
1.392433e+01,9,4.2617737e+05,4.5188966e+06,2.7795364e+03,3.5470845e-03
1.392478e+01,6,4.2643923e+05,4.5189046e+06,2.6893031e+03,3.5126543e-03
1.393347e+01,8,4.2633848e+05,4.5188348e+06,2.5715456e+03,3.4701477e-03
1.393348e+01,8,4.2634933e+05,4.5186040e+06,2.5915861e+03,3.1357358e-03
1.393519e+01,8,4.2619783e+05,4.5186162e+06,2.6002077e+03,3.0843631e-03
1.393679e+01,8,4.2629338e+05,4.5189394e+06,2.5772483e+03,3.3217750e-03
1.393800e+01,8,4.2634039e+05,4.5188966e+06,2.8547765e+03,3.5939655e-03
1.394578e+01,8,4.2635016e+05,4.5187810e+06,2.7756483e+03,3.2416980e-03
1.395082e+01,7,4.2646807e+05,4.5187806e+06,2.9255096e+03,3.8021740e-03
1.395537e+01,8,4.2635594e+05,4.5185781e+06,2.9887219e+03,3.8325743e-03
1.395644e+01,8,4.2620477e+05,4.5186863e+06,2.7080925e+03,3.6820642e-03
