coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
419920.00,4525720.00,3.35350e-03,-1.82580e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4525940.00,3.10258e-03,-2.35460e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526160.00,2.87026e-03,-9.21000e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526380.00,2.65533e-03,-1.75500e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4527040.00,2.10359e-03,-8.96990e-03,5.00000e-03,-0.753,-0.113,0.648
420248.70,4523884.90,6.90271e-03,1.04310e-02,5.00000e-03,-0.753,-0.113,0.648
420165.70,4524605.70,5.24122e-03,6.29000e-04,5.00000e-03,-0.753,-0.113,0.648
420129.80,4524745.00,4.94716e-03,4.02700e-03,5.00000e-03,-0.753,-0.113,0.648
420140.90,4524988.00,4.54585e-03,1.99400e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4525280.00,4.09126e-03,-4.00900e-04,5.00000e-03,-0.753,-0.113,0.648
420242.50,4525763.20,3.49661e-03,-2.08800e-03,5.00000e-03,-0.753,-0.113,0.648
420051.60,4525848.30,3.27989e-03,-3.18000e-04,5.00000e-03,-0.753,-0.113,0.648
420173.00,4526139.20,3.01278e-03,-1.22220e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526600.00,2.53631e-03,-1.51630e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526820.00,2.34260e-03,-1.71590e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527040.00,2.16415e-03,-6.89760e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527260.00,1.99982e-03,-5.72390e-03,5.00000e-03,-0.753,-0.113,0.648
420465.60,4522929.20,1.02050e-02,1.26600e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523080.00,9.39249e-03,1.11727e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523300.00,8.71716e-03,1.28396e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523520.00,8.07961e-03,1.08774e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523740.00,7.47994e-03,1.01120e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523960.00,6.91775e-03,1.17158e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524180.00,6.39223e-03,9.76870e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524400.00,5.90230e-03,6.13630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524620.00,5.44660e-03,5.27630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524840.00,5.02361e-03,5.35980e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525060.00,4.63171e-03,4.33700e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525280.00,4.26918e-03,3.36600e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525500.00,3.93429e-03,1.18000e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525720.00,3.62530e-03,-2.06560e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525940.00,3.34049e-03,-3.10220e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526160.00,3.07821e-03,-6.94600e-03,5.00000e-03,-0.753,-0.113,0.648
420297.10,4526360.60,2.83129e-03,-4.70800e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526600.00,2.61484e-03,-1.40485e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526820.00,2.41075e-03,-5.73730e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527040.00,2.22319e-03,-7.17900e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527260.00,2.05088e-03,-1.20920e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527480.00,1.89258e-03,2.28800e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4521100.00,1.83627e-02,2.13437e-02,5.00000e-03,-0.753,-0.113,0.648
420680.50,4521228.20,1.85045e-02,2.31030e-02,5.00000e-03,-0.753,-0.113,0.648
420615.50,4521538.90,1.65781e-02,2.20320e-02,5.00000e-03,-0.753,-0.113,0.648
