func,iter,xcen,ycen,depth,radius,dP_mu
4.066062e+01,11,4.2659837e+05,4.5187092e+06,2.4974487e+03,5.0496621e+02,9.4331493e-03
4.069180e+01,11,4.2635457e+05,4.5188003e+06,2.5647671e+03,6.2641718e+02,8.1834388e-03
4.070412e+01,7,4.2580586e+05,4.5186186e+06,3.0419607e+03,5.7060592e+02,9.0468430e-03
4.070704e+01,10,4.2651658e+05,4.5186059e+06,3.1368944e+03,6.1407777e+02,7.3707879e-03
4.076158e+01,5,4.2611418e+05,4.5182251e+06,2.7926842e+03,6.0504136e+02,9.0323412e-03
4.079164e+01,9,4.2651526e+05,4.5188937e+06,3.4768760e+03,7.3185940e+02,7.4712480e-03
4.081621e+01,10,4.2674789e+05,4.5187178e+06,2.4465040e+03,7.4299002e+02,3.1828746e-03
4.082125e+01,7,4.2586967e+05,4.5190271e+06,2.6280007e+03,5.2369912e+02,9.6847379e-03
4.083047e+01,5,4.2608759e+05,4.5191379e+06,2.3239768e+03,7.4199864e+02,2.8400384e-03
4.083405e+01,8,4.2671825e+05,4.5184052e+06,2.9655456e+03,6.0741867e+02,9.5964271e-03
4.083657e+01,8,4.2585227e+05,4.5186348e+06,2.7971498e+03,8.3264073e+02,3.6262323e-03
4.086331e+01,10,4.2600063e+05,4.5187199e+06,2.8234185e+03,7.9418393e+02,4.4644999e-03
4.086949e+01,9,4.2631628e+05,4.5182519e+06,3.1803516e+03,7.3440496e+02,4.5742630e-03
4.089842e+01,4,4.2638947e+05,4.5181428e+06,2.8158078e+03,7.0502791e+02,4.9626180e-03
4.090781e+01,7,4.2617767e+05,4.5186587e+06,2.4707544e+03,7.7650951e+02,2.4550684e-03
4.090942e+01,10,4.2641631e+05,4.5184469e+06,2.3296365e+03,9.6192970e+02,1.8026204e-03
4.092906e+01,9,4.2606603e+05,4.5187657e+06,2.9550505e+03,7.7634508e+02,5.1899496e-03
4.094328e+01,4,4.2676390e+05,4.5187456e+06,2.9481548e+03,9.6845876e+02,2.5534605e-03
4.097802e+01,8,4.2610780e+05,4.5181934e+06,3.2102670e+03,7.8238800e+02,3.9232027e-03
4.098920e+01,9,4.2620889e+05,4.5187732e+06,3.3384978e+03,1.0116338e+03,1.8479744e-03
4.108009e+01,10,4.2580388e+05,4.5188955e+06,2.7961271e+03,8.7567830e+02,2.2799806e-03
4.108871e+01,8,4.2627972e+05,4.5183919e+06,3.3268143e+03,5.8852569e+02,9.1849813e-03
4.110893e+01,7,4.2584031e+05,4.5184007e+06,2.4239591e+03,7.5543636e+02,3.4175966e-03
4.111093e+01,7,4.2607881e+05,4.5187267e+06,2.4060983e+03,6.3381671e+02,4.3245785e-03
4.112707e+01,4,4.2641938e+05,4.5188092e+06,3.5740482e+03,8.6073714e+02,4.9547190e-03
4.114533e+01,10,4.2618765e+05,4.5188532e+06,2.4073838e+03,7.8007373e+02,2.3139412e-03
4.114648e+01,7,4.2667865e+05,4.5185065e+06,2.5791410e+03,8.3734770e+02,3.0767148e-03
4.115772e+01,10,4.2616853e+05,4.5190227e+06,2.5801965e+03,8.0639550e+02,2.3954822e-03
4.117083e+01,7,4.2650579e+05,4.5187055e+06,2.1306589e+03,6.2868100e+02,4.0257502e-03
4.117555e+01,6,4.2641459e+05,4.5184419e+06,2.6664974e+03,1.3712122e+03,5.6620536e-04
4.117804e+01,8,4.2671920e+05,4.5184476e+06,3.6244734e+03,7.3619345e+02,6.2909973e-03
4.118857e+01,4,4.2660255e+05,4.5190993e+06,2.4897462e+03,7.7472200e+02,2.8892962e-03
4.119712e+01,6,4.2576480e+05,4.5184399e+06,3.3235760e+03,6.5900241e+02,8.8988205e-03
4.122095e+01,9,4.2648097e+05,4.5190285e+06,3.1617116e+03,7.8859447e+02,3.8572518e-03
4.122345e+01,10,4.2590433e+05,4.5188140e+06,2.5439752e+03,7.1773400e+02,4.9007499e-03
4.123993e+01,7,4.2596995e+05,4.5183832e+06,2.3516412e+03,9.0137409e+02,2.0879692e-03
4.125369e+01,10,4.2650725e+05,4.5188452e+06,2.5833785e+03,6.8916999e+02,3.7948737e-03
4.125399e+01,8,4.2674911e+05,4.5185937e+06,2.9831813e+03,5.7147717e+02,9.1706703e-03
4.126595e+01,9,4.2620668e+05,4.5184676e+06,3.4732455e+03,8.7512710e+02,3.0256771e-03
4.127660e+01,8,4.2626273e+05,4.5182081e+06,3.1256119e+03,9.5798799e+02,2.0505053e-03
4.128684e+01,10,4.2623025e+05,4.5189421e+06,3.2387817e+03,7.5979629e+02,4.1911155e-03
4.132886e+01,8,4.2580357e+05,4.5185713e+06,2.9173651e+03,6.1241192e+02,9.4132457e-03
4.133294e+01,7,4.2583608e+05,4.5185884e+06,2.3158234e+03,5.3566511e+02,9.2958068e-03
4.133935e+01,8,4.2660649e+05,4.5188624e+06,2.6627905e+03,1.2933335e+03,1.0430962e-03
4.135243e+01,9,4.2675730e+05,4.5185719e+06,2.6553367e+03,6.7241662e+02,4.8833974e-03
4.135686e+01,6,4.2616423e+05,4.5189103e+06,2.5824505e+03,6.5142921e+02,4.3768959e-03
4.135800e+01,6,4.2573334e+05,4.5187212e+06,2.3880226e+03,5.4347370e+02,8.3379947e-03
4.137051e+01,10,4.2600051e+05,4.5188711e+06,2.5424540e+03,5.0143768e+02,9.4830849e-03
4.137530e+01,8,4.2587364e+05,4.5184742e+06,3.6221565e+03,9.9738080e+02,3.0850097e-03
4.146215e+01,7,4.2612375e+05,4.5183721e+06,2.2149590e+03,6.4645676e+02,4.7235667e-03
4.146304e+01,7,4.2580218e+05,4.5185532e+06,3.7609843e+03,6.7880987e+02,9.6816032e-03
4.146467e+01,10,4.2622394e+05,4.5185012e+06,3.0512202e+03,1.2065952e+03,1.5170147e-03
4.146753e+01,10,4.2598433e+05,4.5190023e+06,2.7354928e+03,7.4192390e+02,3.4314258e-03
4.147158e+01,4,4.2604992e+05,4.5181553e+06,3.9344600e+03,1.3475408e+03,1.3618145e-03
4.147737e+01,2,4.2647590e+05,4.5183431e+06,2.4180965e+03,8.9841907e+02,2.1304899e-03
4.149997e+01,7,4.2629972e+05,4.5190060e+06,2.4573575e+03,8.5590478e+02,1.8575541e-03
4.150776e+01,7,4.2578861e+05,4.5186567e+06,2.3968824e+03,5.4471335e+02,9.3036410e-03
4.153514e+01,9,4.2677212e+05,4.5187382e+06,2.3354189e+03,7.0864217e+02,3.5925507e-03
4.156737e+01,8,4.2632127e+05,4.5185366e+06,3.3469458e+03,1.1109928e+03,2.2030251e-03
4.157568e+01,11,4.2647480e+05,4.5187825e+06,3.0247695e+03,7.1816219e+02,6.9647943e-03
4.158125e+01,10,4.2670706e+05,4.5186607e+06,3.3143932e+03,7.4613077e+02,6.6224284e-03
4.159404e+01,4,4.2605328e+05,4.5185260e+06,2.6538114e+03,5.9070820e+02,9.7034829e-03
4.159502e+01,5,4.2588974e+05,4.5190395e+06,3.2401944e+03,5.9795710e+02,9.8661953e-03
4.163186e+01,5,4.2597031e+05,4.5191623e+06,2.4746713e+03,6.9099215e+02,4.4625487e-03
4.164580e+01,7,4.2654800e+05,4.5186160e+06,3.2543364e+03,7.2630788e+02,7.3535388e-03
4.165581e+01,8,4.2651101e+05,4.5184423e+06,2.4513476e+03,8.2425308e+02,3.0315442e-03
4.167816e+01,8,4.2603043e+05,4.5190351e+06,2.6518558e+03,7.7745414e+02,2.8419531e-03
4.173819e+01,8,4.2593295e+05,4.5182820e+06,3.1330857e+03,1.0524531e+03,1.5679893e-03
4.178086e+01,10,4.2620626e+05,4.5185871e+06,2.8766292e+03,5.4930158e+02,8.5457900e-03
4.178952e+01,9,4.2629959e+05,4.5181212e+06,2.7261555e+03,1.2916170e+03,8.0006548e-04
4.179111e+01,8,4.2568377e+05,4.5186686e+06,2.5874504e+03,1.0134436e+03,1.4590882e-03
4.179177e+01,9,4.2668643e+05,4.5186695e+06,2.7809393e+03,8.6206422e+02,2.3210577e-03
4.180015e+01,9,4.2620026e+05,4.5189169e+06,2.9096066e+03,5.3520210e+02,9.5540861e-03
4.180123e+01,11,4.2680335e+05,4.5185163e+06,2.7898021e+03,1.0938539e+03,1.5154259e-03
4.181262e+01,7,4.2580394e+05,4.5186611e+06,2.2129020e+03,5.7989559e+02,6.0671306e-03
4.182480e+01,7,4.2660781e+05,4.5186874e+06,2.6145108e+03,7.9442255e+02,2.6100442e-03
4.183267e+01,10,4.2628049e+05,4.5189531e+06,2.5649012e+03,5.6053824e+02,6.7921109e-03
4.185232e+01,7,4.2662058e+05,4.5181637e+06,3.3008356e+03,6.7263028e+02,7.3814490e-03
4.186695e+01,8,4.2635882e+05,4.5190257e+06,2.7203787e+03,6.1287387e+02,9.2424382e-03
4.187179e+01,8,4.2608061e+05,4.5188087e+06,2.5264440e+03,9.8817415e+02,2.0384212e-03
4.189507e+01,7,4.2623447e+05,4.5186662e+06,2.1448733e+03,7.2889396e+02,2.5161337e-03
4.192127e+01,10,4.2594599e+05,4.5186891e+06,2.6506833e+03,5.9462424e+02,9.3900172e-03
4.192339e+01,7,4.2623745e+05,4.5188117e+06,3.9877563e+03,7.6304051e+02,7.6429219e-03
4.194120e+01,7,4.2613140e+05,4.5183018e+06,4.2335157e+03,1.1710569e+03,2.2962432e-03
4.194281e+01,8,4.2587576e+05,4.5187371e+06,2.1857132e+03,5.0210831e+02,8.3300767e-03
4.194349e+01,6,4.2668428e+05,4.5189438e+06,2.7252236e+03,1.0279505e+03,1.9683025e-03
4.195042e+01,11,4.2640096e+05,4.5186397e+06,2.6021000e+03,5.0225898e+02,9.6540037e-03
4.204512e+01,11,4.2602244e+05,4.5185099e+06,2.9081476e+03,6.9219641e+02,4.4673356e-03
4.205683e+01,8,4.2650247e+05,4.5183302e+06,3.5290631e+03,6.6171991e+02,7.4877326e-03
4.205700e+01,7,4.2617421e+05,4.5187164e+06,4.0920533e+03,1.3338050e+03,1.3696276e-03
4.208654e+01,8,4.2604435e+05,4.5186854e+06,4.0712765e+03,7.3142979e+02,8.9016599e-03
4.212810e+01,8,4.2625355e+05,4.5190964e+06,2.6147395e+03,9.2038851e+02,1.7030861e-03
4.213288e+01,4,4.2582711e+05,4.5187506e+06,2.8515342e+03,1.1765338e+03,9.5839501e-04
4.213468e+01,6,4.2624811e+05,4.5181188e+06,2.7801226e+03,9.3593439e+02,2.0262137e-03
4.213866e+01,8,4.2616321e+05,4.5180850e+06,3.2813508e+03,7.0146544e+02,7.3383045e-03
4.214596e+01,9,4.2619732e+05,4.5190176e+06,2.3669878e+03,5.5765092e+02,9.7281952e-03
4.215691e+01,11,4.2623819e+05,4.5188871e+06,2.6934448e+03,6.1281886e+02,9.3355674e-03
4.216438e+01,9,4.2676727e+05,4.5190222e+06,2.7018575e+03,5.5840550e+02,9.5326836e-03
4.216464e+01,8,4.2656397e+05,4.5187105e+06,2.3609705e+03,7.3537418e+02,2.8240493e-03
4.219472e+01,8,4.2650168e+05,4.5185792e+06,2.4841667e+03,8.1138249e+02,2.2624517e-03
4.219886e+01,8,4.2589193e+05,4.5190668e+06,3.0330725e+03,1.0001012e+03,1.8645985e-03
4.221493e+01,9,4.2623003e+05,4.5188103e+06,2.5145937e+03,1.1868249e+03,1.2476065e-03
4.221725e+01,9,4.2587358e+05,4.5182582e+06,3.1807069e+03,6.7230235e+02,7.9741118e-03
4.226892e+01,6,4.2572390e+05,4.5186791e+06,2.9554221e+03,5.8016008e+02,8.4601764e-03
4.230465e+01,6,4.2635550e+05,4.5186523e+06,2.6706839e+03,7.9037817e+02,2.5851223e-03
4.231721e+01,7,4.2585580e+05,4.5186803e+06,2.9605565e+03,1.1943357e+03,1.4004605e-03
4.232477e+01,7,4.2622150e+05,4.5184760e+06,4.1365063e+03,1.2377996e+03,1.6211285e-03
4.232590e+01,9,4.2577357e+05,4.5186919e+06,3.2811265e+03,5.9066259e+02,9.4241815e-03
4.234182e+01,7,4.2606247e+05,4.5190329e+06,2.2614390e+03,8.1036523e+02,2.8788069e-03
4.234842e+01,10,4.2626606e+05,4.5188098e+06,2.7291468e+03,6.6652246e+02,4.3827056e-03
4.236494e+01,9,4.2640861e+05,4.5186936e+06,2.8395315e+03,7.1519260e+02,3.8280936e-03
4.239844e+01,8,4.2644687e+05,4.5185834e+06,3.8882572e+03,1.3304357e+03,1.5270641e-03
4.240554e+01,10,4.2643388e+05,4.5188953e+06,3.1152986e+03,1.1748133e+03,1.6874726e-03
4.241869e+01,10,4.2638693e+05,4.5183279e+06,2.8900663e+03,9.7002760e+02,1.7039877e-03
4.241893e+01,5,4.2644612e+05,4.5185638e+06,2.6472364e+03,5.2863477e+02,8.6374824e-03
4.242377e+01,9,4.2632559e+05,4.5188649e+06,2.7404948e+03,5.1847765e+02,9.3911090e-03
4.242436e+01,7,4.2574656e+05,4.5183019e+06,3.6194825e+03,6.6682722e+02,8.6996303e-03
4.242697e+01,7,4.2597914e+05,4.5184856e+06,2.1783069e+03,7.5973090e+02,3.0650937e-03
4.243894e+01,8,4.2581867e+05,4.5190483e+06,2.4764863e+03,5.3037587e+02,9.5318026e-03
4.245165e+01,8,4.2597194e+05,4.5190637e+06,3.2110028e+03,9.7269854e+02,2.6342602e-03
4.246054e+01,7,4.2583190e+05,4.5188494e+06,3.2646590e+03,1.1316036e+03,1.7946309e-03
4.247475e+01,8,4.2665043e+05,4.5187871e+06,2.6344174e+03,5.2153747e+02,9.2788847e-03
4.248189e+01,5,4.2604693e+05,4.5182113e+06,2.6716450e+03,1.2100471e+03,1.1044143e-03
4.248744e+01,8,4.2673560e+05,4.5187522e+06,2.9495125e+03,5.5966767e+02,9.3836756e-03
4.249802e+01,8,4.2611807e+05,4.5180425e+06,3.3385044e+03,8.1936687e+02,3.8777601e-03
4.249979e+01,7,4.2567672e+05,4.5186193e+06,3.1029703e+03,5.8437211e+02,9.3143656e-03
4.250697e+01,8,4.2566317e+05,4.5185650e+06,2.9337187e+03,7.7045341e+02,3.8216667e-03
4.251977e+01,11,4.2637590e+05,4.5190051e+06,2.9332969e+03,9.0128054e+02,3.3023956e-03
4.253871e+01,9,4.2593276e+05,4.5187806e+06,2.9094067e+03,6.9047580e+02,4.5204911e-03
4.255769e+01,6,4.2645502e+05,4.5192247e+06,2.3939975e+03,7.0009955e+02,4.0413079e-03
4.256045e+01,9,4.2675107e+05,4.5188360e+06,2.3359393e+03,8.8693260e+02,2.3310089e-03
4.256883e+01,10,4.2608919e+05,4.5187968e+06,2.4964329e+03,5.8846817e+02,9.1596918e-03
4.258041e+01,5,4.2632716e+05,4.5186557e+06,2.1028245e+03,6.1750668e+02,5.8530879e-03
4.259297e+01,7,4.2669461e+05,4.5187738e+06,2.3230543e+03,5.1437229e+02,8.4348901e-03
4.260709e+01,7,4.2620299e+05,4.5192302e+06,2.2511398e+03,5.8669635e+02,6.1981881e-03
4.261683e+01,7,4.2655416e+05,4.5184604e+06,2.2648980e+03,8.1853461e+02,2.4922246e-03
4.263286e+01,7,4.2640106e+05,4.5191486e+06,2.3997808e+03,7.3057748e+02,3.0702581e-03
4.266301e+01,10,4.2593431e+05,4.5188654e+06,2.9714633e+03,8.5558021e+02,2.5154349e-03
4.271613e+01,9,4.2649744e+05,4.5181009e+06,3.0522431e+03,8.9920307e+02,2.8570590e-03
4.272537e+01,6,4.2616788e+05,4.5182411e+06,3.8748347e+03,6.6508521e+02,8.7630923e-03
4.275646e+01,8,4.2621944e+05,4.5183562e+06,2.4052334e+03,8.2483238e+02,2.9380257e-03
4.277261e+01,7,4.2639514e+05,4.5183215e+06,2.5039213e+03,9.0922734e+02,2.3141415e-03
4.280683e+01,8,4.2627090e+05,4.5189488e+06,2.5425064e+03,9.4409017e+02,2.3972099e-03
4.281895e+01,8,4.2583375e+05,4.5188070e+06,2.3681253e+03,6.2651084e+02,4.6790305e-03
4.282399e+01,5,4.2609656e+05,4.5192070e+06,2.9174324e+03,6.8666330e+02,5.8766013e-03
4.288168e+01,6,4.2590691e+05,4.5184268e+06,2.2425784e+03,5.2833445e+02,8.5343565e-03
4.288902e+01,8,4.2669331e+05,4.5185154e+06,2.5196024e+03,8.0852070e+02,2.5854550e-03
4.291136e+01,8,4.2578281e+05,4.5187428e+06,3.2465642e+03,6.0928025e+02,8.3849804e-03
4.299029e+01,10,4.2631374e+05,4.5185983e+06,2.5573335e+03,8.1211627e+02,3.7332930e-03
4.300217e+01,9,4.2672962e+05,4.5185899e+06,3.5309568e+03,6.3418084e+02,9.0467288e-03
4.303271e+01,8,4.2587861e+05,4.5182421e+06,2.6818608e+03,7.3920453e+02,4.3968063e-03
4.304542e+01,7,4.2595430e+05,4.5183853e+06,2.4851866e+03,5.1096550e+02,9.4422822e-03
4.309670e+01,7,4.2619854e+05,4.5189265e+06,2.6316574e+03,6.0206625e+02,9.4146476e-03
4.312401e+01,5,4.2582307e+05,4.5185505e+06,3.1768665e+03,9.3694933e+02,3.0993050e-03
4.312662e+01,8,4.2648382e+05,4.5191430e+06,3.0270565e+03,9.8452297e+02,1.9984205e-03
4.313742e+01,8,4.2656575e+05,4.5184143e+06,2.4325784e+03,7.7315493e+02,2.8235126e-03
4.315732e+01,8,4.2662276e+05,4.5188410e+06,2.3868852e+03,7.8026370e+02,2.4222256e-03
4.316204e+01,10,4.2660707e+05,4.5183930e+06,2.3927275e+03,1.0348759e+03,1.3277894e-03
4.318111e+01,10,4.2665877e+05,4.5190654e+06,2.8253046e+03,9.9843849e+02,1.6980065e-03
4.319264e+01,8,4.2643664e+05,4.5188180e+06,2.1450697e+03,5.4214701e+02,5.9302039e-03
4.319941e+01,9,4.2670137e+05,4.5187755e+06,2.9928493e+03,6.5991809e+02,5.7728968e-03
4.321042e+01,7,4.2635603e+05,4.5188223e+06,2.3873998e+03,5.7565424e+02,9.4261412e-03
4.321620e+01,8,4.2667375e+05,4.5184790e+06,2.3859345e+03,8.3369040e+02,2.3878724e-03
4.325934e+01,9,4.2612336e+05,4.5190053e+06,2.7042009e+03,5.9366434e+02,9.8870980e-03
4.325954e+01,8,4.2635902e+05,4.5183868e+06,2.3219432e+03,7.4198591e+02,2.9028577e-03
4.328615e+01,8,4.2603736e+05,4.5181726e+06,3.4289904e+03,9.2116643e+02,2.6870987e-03
4.329935e+01,10,4.2598973e+05,4.5190959e+06,3.2601679e+03,8.1270139e+02,4.4601021e-03
4.331301e+01,10,4.2604877e+05,4.5188988e+06,2.6617040e+03,6.6509876e+02,4.3094773e-03
4.332352e+01,9,4.2601241e+05,4.5183067e+06,3.6314804e+03,6.1493417e+02,9.6408405e-03
4.333576e+01,9,4.2589576e+05,4.5188569e+06,2.1925387e+03,6.2125119e+02,4.2924373e-03
4.337336e+01,8,4.2566924e+05,4.5187994e+06,2.7436869e+03,6.4880618e+02,5.7925496e-03
4.339076e+01,7,4.2669736e+05,4.5182501e+06,3.1121278e+03,7.4299814e+02,5.3669819e-03
4.339799e+01,11,4.2651850e+05,4.5186129e+06,2.3593572e+03,5.3220854e+02,7.3595918e-03
4.342794e+01,7,4.2668487e+05,4.5182730e+06,3.6003862e+03,6.9316110e+02,8.6717569e-03
4.343795e+01,5,4.2567679e+05,4.5186920e+06,2.5270484e+03,5.3342765e+02,9.5430492e-03
4.344652e+01,8,4.2641888e+05,4.5187579e+06,2.2179340e+03,7.9961735e+02,1.9566754e-03
4.350227e+01,9,4.2644063e+05,4.5182235e+06,3.2125343e+03,1.0938567e+03,1.4498755e-03
4.350743e+01,8,4.2571101e+05,4.5188973e+06,2.9459729e+03,5.8534206e+02,8.6461670e-03
4.352192e+01,11,4.2600488e+05,4.5187433e+06,2.4406497e+03,1.0571102e+03,9.8939134e-04
4.353361e+01,6,4.2595284e+05,4.5184180e+06,4.1462280e+03,1.3237942e+03,1.5536453e-03
4.362184e+01,8,4.2609144e+05,4.5184350e+06,2.4485485e+03,5.0686328e+02,9.0325663e-03
4.362357e+01,8,4.2672108e+05,4.5189670e+06,2.2456611e+03,9.3306679e+02,1.9098384e-03
4.364927e+01,7,4.2636899e+05,4.5186144e+06,2.0576377e+03,5.7389839e+02,5.0690524e-03
4.367757e+01,10,4.2662354e+05,4.5184798e+06,2.3926746e+03,6.1593891e+02,5.4188170e-03
4.369189e+01,10,4.2646120e+05,4.5185482e+06,2.4268213e+03,8.2665112e+02,2.0644809e-03
4.372430e+01,9,4.2619102e+05,4.5188125e+06,2.7891747e+03,1.1064074e+03,1.7503736e-03
4.372595e+01,4,4.2565688e+05,4.5187067e+06,2.7874151e+03,6.3181350e+02,6.3200834e-03
4.372619e+01,10,4.2628726e+05,4.5187281e+06,2.3578096e+03,7.6261613e+02,2.3816275e-03
4.375833e+01,8,4.2671746e+05,4.5183882e+06,3.0230068e+03,5.6758838e+02,9.6663835e-03
4.378435e+01,8,4.2653101e+05,4.5184582e+06,2.7643214e+03,8.6409074e+02,2.2129598e-03
4.379900e+01,9,4.2626116e+05,4.5186887e+06,2.8772762e+03,6.9486944e+02,4.1763207e-03
4.380996e+01,8,4.2598780e+05,4.5187556e+06,3.4258262e+03,6.9676596e+02,5.8563812e-03
4.381458e+01,9,4.2567121e+05,4.5187007e+06,2.7662673e+03,8.4222210e+02,3.0955011e-03
4.383020e+01,9,4.2634454e+05,4.5184885e+06,3.4633731e+03,1.0705936e+03,2.5782837e-03
4.384265e+01,9,4.2621164e+05,4.5188618e+06,3.3119907e+03,6.7291725e+02,9.4903515e-03
4.388747e+01,7,4.2608245e+05,4.5186149e+06,3.7573406e+03,1.0827658e+03,2.7138667e-03
4.391463e+01,10,4.2623557e+05,4.5185855e+06,2.3016012e+03,6.9492209e+02,3.1256588e-03
4.391682e+01,11,4.2611710e+05,4.5187971e+06,2.8207562e+03,6.2618554e+02,5.5350047e-03
4.396061e+01,8,4.2655252e+05,4.5190594e+06,2.2921062e+03,7.4986800e+02,2.6304692e-03
4.396294e+01,7,4.2633194e+05,4.5183982e+06,2.5055459e+03,8.9658910e+02,2.5548648e-03
4.396783e+01,8,4.2643185e+05,4.5185729e+06,3.8903931e+03,1.2641877e+03,1.3162870e-03
4.397016e+01,10,4.2615154e+05,4.5183932e+06,2.8796558e+03,7.5292925e+02,3.4272339e-03
4.397448e+01,8,4.2567414e+05,4.5185756e+06,3.0934414e+03,1.0667755e+03,1.5432485e-03
4.400173e+01,9,4.2659795e+05,4.5190174e+06,2.4611990e+03,5.5499530e+02,7.0651937e-03
4.400324e+01,11,4.2634107e+05,4.5187038e+06,2.4794302e+03,9.4246386e+02,2.3555683e-03
4.401930e+01,8,4.2579974e+05,4.5188493e+06,3.0228639e+03,9.9721675e+02,2.3348142e-03
4.402086e+01,7,4.2590483e+05,4.5189190e+06,2.7463300e+03,5.9293242e+02,9.7219877e-03
4.402880e+01,7,4.2626369e+05,4.5185226e+06,2.0867054e+03,6.4452336e+02,4.8169944e-03
4.403108e+01,7,4.2653533e+05,4.5180840e+06,3.8596947e+03,8.0068416e+02,5.9170416e-03
4.405693e+01,6,4.2587547e+05,4.5183422e+06,3.8928106e+03,6.5480041e+02,9.5475754e-03
4.406214e+01,8,4.2632810e+05,4.5182929e+06,3.2791225e+03,1.0133652e+03,1.7962107e-03
4.406589e+01,4,4.2649485e+05,4.5189807e+06,2.1897339e+03,7.0078309e+02,2.8908741e-03
4.406592e+01,9,4.2656137e+05,4.5184649e+06,3.0080023e+03,1.1984501e+03,9.7130698e-04
4.407288e+01,8,4.2638950e+05,4.5192392e+06,2.2532604e+03,8.3342566e+02,2.3067095e-03
4.411317e+01,9,4.2584729e+05,4.5185309e+06,2.9733924e+03,8.3753475e+02,3.9546472e-03
4.413120e+01,10,4.2602193e+05,4.5186931e+06,3.4337553e+03,8.3063857e+02,3.4389274e-03
4.413228e+01,7,4.2667462e+05,4.5188857e+06,2.6099426e+03,8.0066926e+02,2.5968305e-03
4.416140e+01,6,4.2585478e+05,4.5188750e+06,3.3145285e+03,5.8714478e+02,9.6753788e-03
4.416213e+01,11,4.2633985e+05,4.5188131e+06,2.9760241e+03,5.5737138e+02,8.5997855e-03
4.416491e+01,6,4.2583928e+05,4.5183177e+06,3.4628592e+03,6.6284098e+02,9.6299446e-03
4.419198e+01,7,4.2574775e+05,4.5189226e+06,2.9261799e+03,7.0465280e+02,4.7519721e-03
4.422255e+01,7,4.2674662e+05,4.5189613e+06,2.3119175e+03,5.3255287e+02,7.9254121e-03
4.422499e+01,7,4.2590536e+05,4.5187461e+06,3.8648738e+03,7.4647942e+02,6.5120469e-03
4.422923e+01,8,4.2652639e+05,4.5181228e+06,3.2869664e+03,1.0744929e+03,2.0676475e-03
4.423721e+01,8,4.2595931e+05,4.5185489e+06,2.4381692e+03,5.6013158e+02,9.6967195e-03
4.423798e+01,8,4.2596173e+05,4.5184136e+06,2.8740201e+03,5.6177322e+02,8.2968700e-03
4.423979e+01,8,4.2667348e+05,4.5185150e+06,3.2722114e+03,9.6793746e+02,2.1337066e-03
4.429947e+01,8,4.2676926e+05,4.5189567e+06,2.9007375e+03,9.5779282e+02,2.0104061e-03
4.435109e+01,11,4.2647662e+05,4.5183985e+06,3.0323253e+03,6.5844912e+02,5.6385217e-03
4.436190e+01,8,4.2583039e+05,4.5187668e+06,2.4161640e+03,5.0438038e+02,9.0108457e-03
4.439004e+01,8,4.2589552e+05,4.5181761e+06,3.7232488e+03,6.3916627e+02,9.5454703e-03
4.440437e+01,7,4.2644911e+05,4.5182534e+06,2.9266590e+03,6.4275584e+02,8.3965233e-03
4.443332e+01,5,4.2658213e+05,4.5182178e+06,3.1765437e+03,8.4480047e+02,3.1655504e-03
4.444182e+01,11,4.2616531e+05,4.5190072e+06,2.5288972e+03,8.8692318e+02,1.7175537e-03
4.446146e+01,8,4.2586778e+05,4.5189032e+06,3.3460760e+03,6.6443694e+02,9.0600034e-03
4.450261e+01,11,4.2686337e+05,4.5188205e+06,2.8082212e+03,1.1390642e+03,1.3966092e-03
4.452983e+01,8,4.2603900e+05,4.5185089e+06,2.9986410e+03,6.9107894e+02,4.6298187e-03
4.453127e+01,8,4.2610328e+05,4.5187568e+06,2.1624770e+03,6.7765014e+02,4.7517183e-03
4.453180e+01,7,4.2674123e+05,4.5185458e+06,2.5484588e+03,7.6353989e+02,3.1091102e-03
4.454707e+01,8,4.2587197e+05,4.5188345e+06,3.1923352e+03,7.0747906e+02,5.0349111e-03
4.457199e+01,10,4.2598158e+05,4.5184015e+06,2.8575627e+03,7.7807407e+02,4.7207271e-03
4.459563e+01,10,4.2644026e+05,4.5187000e+06,2.9450057e+03,5.6799917e+02,8.0085443e-03
4.460252e+01,8,4.2642976e+05,4.5192447e+06,2.4517946e+03,5.5114819e+02,8.6961465e-03
4.462932e+01,8,4.2658768e+05,4.5182042e+06,3.2117957e+03,7.5684806e+02,4.4887097e-03
4.464216e+01,8,4.2626197e+05,4.5181842e+06,2.5038087e+03,1.0930918e+03,1.1085411e-03
4.464356e+01,10,4.2618137e+05,4.5186816e+06,2.9226126e+03,7.6050586e+02,5.6127925e-03
4.465186e+01,8,4.2590510e+05,4.5180501e+06,3.1731104e+03,8.6426886e+02,3.4270331e-03
4.467120e+01,8,4.2599418e+05,4.5190818e+06,2.4789997e+03,5.0392816e+02,9.3511967e-03
4.467537e+01,11,4.2632546e+05,4.5185812e+06,2.8530028e+03,6.8139629e+02,4.3900395e-03
4.468658e+01,8,4.2638915e+05,4.5189970e+06,2.5217986e+03,5.9134953e+02,9.3708363e-03
4.469292e+01,11,4.2648794e+05,4.5190433e+06,2.8205509e+03,8.2786172e+02,3.9756150e-03
4.471896e+01,6,4.2617235e+05,4.5180990e+06,4.1283420e+03,1.2446399e+03,1.6405921e-03
4.472131e+01,10,4.2603963e+05,4.5185332e+06,2.4353603e+03,7.1405964e+02,3.1402766e-03
4.473381e+01,8,4.2565392e+05,4.5185670e+06,2.9108458e+03,5.7197685e+02,8.9320786e-03
