coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
418670.00,4516876.40,-1.70238e-03,7.62900e-03,5.00000e-03,0.439,-0.088,0.894
418843.50,4516856.30,-1.61506e-03,7.25500e-03,5.00000e-03,0.439,-0.088,0.894
419040.00,4516040.00,-1.21438e-03,-3.97400e-03,5.00000e-03,0.439,-0.088,0.894
419127.10,4516367.80,-1.27451e-03,-1.18930e-02,5.00000e-03,0.439,-0.088,0.894
418972.50,4516813.80,-1.53095e-03,4.39000e-04,5.00000e-03,0.439,-0.088,0.894
419292.20,4515987.00,-1.01879e-03,-6.19700e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516260.00,-1.14106e-03,-2.56800e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516700.00,-1.30226e-03,-1.61420e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516920.00,-1.38358e-03,-1.29930e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4517140.00,-1.46464e-03,-7.91400e-04,5.00000e-03,0.439,-0.088,0.894
419204.70,4517375.40,-1.58834e-03,-1.63460e-02,5.00000e-03,0.439,-0.088,0.894
419260.00,4518460.00,-1.91202e-03,-8.19700e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516040.00,-8.81627e-04,-8.42290e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516260.00,-9.60663e-04,-4.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516480.00,-1.04153e-03,-4.49680e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516700.00,-1.12377e-03,-5.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516920.00,-1.20686e-03,-5.52150e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517140.00,-1.29025e-03,-5.21850e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517360.00,-1.37331e-03,-4.98910e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517580.00,-1.45541e-03,-8.17180e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518020.00,-1.61405e-03,-5.36870e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518240.00,-1.68924e-03,-3.68190e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518460.00,-1.76080e-03,-8.51840e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518680.00,-1.82812e-03,-9.84860e-03,5.00000e-03,0.439,-0.088,0.894
419574.20,4523793.10,-1.81552e-03,-1.02690e-02,5.00000e-03,0.439,-0.088,0.894
419479.50,4524663.20,-1.67647e-03,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419736.70,4515926.70,-5.90571e-04,-1.37100e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4516040.00,-6.68562e-04,-8.66360e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516260.00,-7.46661e-04,-5.64530e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516480.00,-8.27240e-04,-5.91310e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516700.00,-9.09859e-04,-6.90740e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516920.00,-9.94012e-04,-9.47800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517140.00,-1.07913e-03,-8.32090e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517360.00,-1.16458e-03,-8.38540e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517580.00,-1.24970e-03,-8.71950e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517800.00,-1.33378e-03,-6.43700e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518020.00,-1.41608e-03,-3.43130e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518240.00,-1.49589e-03,-5.27490e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518460.00,-1.57247e-03,-8.14720e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518680.00,-1.64515e-03,-8.14020e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519120.00,-1.77626e-03,-9.25500e-03,5.00000e-03,0.439,-0.088,0.894
419680.60,4519300.10,-1.83992e-03,-7.94800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519560.00,-1.88494e-03,-1.76660e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4519780.00,-1.92989e-03,-2.00250e-02,5.00000e-03,0.439,-0.088,0.894
419734.00,4519979.70,-1.93881e-03,-1.72630e-02,5.00000e-03,0.439,-0.088,0.894
419803.90,4520138.60,-1.90833e-03,-2.08750e-02,5.00000e-03,0.439,-0.088,0.894
