coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
418670.00,4516876.40,1.23239e-03,7.62900e-03,5.00000e-03,0.439,-0.088,0.894
418843.50,4516856.30,1.40218e-03,7.25500e-03,5.00000e-03,0.439,-0.088,0.894
419040.00,4516040.00,1.56071e-03,-3.97400e-03,5.00000e-03,0.439,-0.088,0.894
419127.10,4516367.80,1.69684e-03,-1.18930e-02,5.00000e-03,0.439,-0.088,0.894
418972.50,4516813.80,1.54094e-03,4.39000e-04,5.00000e-03,0.439,-0.088,0.894
419292.20,4515987.00,1.87967e-03,-6.19700e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516260.00,1.86333e-03,-2.56800e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516700.00,1.89820e-03,-1.61420e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516920.00,1.91033e-03,-1.29930e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4517140.00,1.91867e-03,-7.91400e-04,5.00000e-03,0.439,-0.088,0.894
419204.70,4517375.40,1.84802e-03,-1.63460e-02,5.00000e-03,0.439,-0.088,0.894
419260.00,4518460.00,1.88203e-03,-8.19700e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516040.00,2.16633e-03,-8.42290e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516260.00,2.19187e-03,-4.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516480.00,2.21333e-03,-4.49680e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516700.00,2.23044e-03,-5.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516920.00,2.24300e-03,-5.52150e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517140.00,2.25080e-03,-5.21850e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517360.00,2.25369e-03,-4.98910e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517580.00,2.25153e-03,-8.17180e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518020.00,2.23178e-03,-5.36870e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518240.00,2.21410e-03,-3.68190e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518460.00,2.19122e-03,-8.51840e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518680.00,2.16321e-03,-9.84860e-03,5.00000e-03,0.439,-0.088,0.894
419574.20,4523793.10,7.21521e-04,-1.02690e-02,5.00000e-03,0.439,-0.088,0.894
419479.50,4524663.20,4.32832e-04,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419736.70,4515926.70,2.59494e-03,-1.37100e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4516040.00,2.54413e-03,-8.66360e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516260.00,2.57415e-03,-5.64530e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516480.00,2.59898e-03,-5.91310e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516700.00,2.61833e-03,-6.90740e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516920.00,2.63192e-03,-9.47800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517140.00,2.63954e-03,-8.32090e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517360.00,2.64101e-03,-8.38540e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517580.00,2.63623e-03,-8.71950e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517800.00,2.62512e-03,-6.43700e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518020.00,2.60767e-03,-3.43130e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518240.00,2.58392e-03,-5.27490e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518460.00,2.55396e-03,-8.14720e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518680.00,2.51792e-03,-8.14020e-03,5.00000e-03,0.439,-0.088,0.894
