xcen,ycen,depth,radius,dP_mu
4.2634179e+05,4.5188407e+06,2.6447000e+03,5.9150204e+02,7.9545664e-03
4.2632975e+05,4.5188310e+06,2.6208944e+03,6.0873414e+02,7.2200659e-03
4.2632705e+05,4.5188213e+06,2.6311658e+03,5.8098729e+02,8.3514474e-03
4.2633535e+05,4.5188341e+06,2.6061362e+03,5.9599636e+02,7.6164840e-03
4.2630999e+05,4.5188363e+06,2.6297008e+03,5.5612159e+02,9.4480350e-03
4.2632298e+05,4.5188404e+06,2.5936593e+03,7.7017028e+02,3.5220945e-03
4.2632981e+05,4.5188337e+06,2.5962537e+03,6.2020960e+02,6.7475143e-03
4.2631951e+05,4.5188292e+06,2.6257016e+03,5.9858835e+02,7.5795867e-03
4.2632709e+05,4.5188339e+06,2.6013828e+03,6.2564122e+02,6.5854407e-03
4.2632398e+05,4.5188221e+06,2.6222262e+03,7.0744682e+02,4.6482532e-03
4.2633977e+05,4.5188451e+06,2.6216431e+03,5.9544279e+02,7.6514538e-03
4.2629988e+05,4.5182412e+06,5.5601211e+03,1.8238267e+03,6.7260845e-04
4.2633647e+05,4.5188361e+06,2.6308879e+03,6.0508872e+02,7.4095203e-03
4.2632928e+05,4.5188310e+06,2.6384020e+03,6.1208809e+02,7.1607642e-03
4.2633459e+05,4.5188137e+06,2.6295263e+03,5.9986947e+02,7.5535858e-03
4.2633249e+05,4.5188330e+06,2.6019966e+03,5.9749907e+02,7.5441032e-03
4.2631743e+05,4.5188295e+06,2.6294048e+03,5.7093001e+02,8.8049508e-03
4.2632312e+05,4.5188379e+06,2.5975358e+03,7.6165880e+02,3.6749125e-03
4.2632864e+05,4.5188345e+06,2.5947038e+03,6.3129354e+02,6.3674535e-03
4.2632063e+05,4.5188313e+06,2.6180801e+03,6.0739155e+02,7.2378817e-03
4.2632948e+05,4.5188354e+06,2.5938879e+03,6.3416578e+02,6.2732805e-03
4.2632404e+05,4.5188211e+06,2.6237326e+03,7.0413942e+02,4.7076355e-03
4.2633850e+05,4.5188442e+06,2.6222326e+03,6.0025662e+02,7.5141237e-03
4.2629988e+05,4.5182412e+06,5.5601211e+03,1.8238267e+03,6.7260845e-04
4.2633607e+05,4.5188351e+06,2.6271476e+03,5.9948753e+02,7.5801742e-03
4.2633126e+05,4.5188294e+06,2.6218001e+03,6.0534545e+02,7.3444122e-03
4.2632047e+05,4.5188050e+06,2.6453755e+03,5.6995698e+02,8.8703586e-03
4.2632959e+05,4.5188270e+06,2.5838706e+03,5.9192981e+02,7.6814053e-03
4.2631160e+05,4.5188204e+06,2.6348837e+03,5.6035090e+02,9.2655841e-03
4.2632312e+05,4.5188379e+06,2.5975358e+03,7.6165880e+02,3.6749125e-03
4.2632720e+05,4.5188320e+06,2.5992168e+03,6.2151623e+02,6.7335743e-03
4.2631460e+05,4.5188313e+06,2.6134441e+03,6.0635130e+02,7.2390183e-03
4.2633165e+05,4.5188359e+06,2.6003846e+03,6.2825860e+02,6.4886152e-03
4.2632404e+05,4.5188211e+06,2.6237326e+03,7.0413942e+02,4.7076355e-03
4.2633594e+05,4.5188404e+06,2.6158509e+03,6.0846051e+02,7.2169552e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2633999e+05,4.5188368e+06,2.6173343e+03,6.1872633e+02,6.8099307e-03
4.2633062e+05,4.5188265e+06,2.6211939e+03,5.9593046e+02,7.6755631e-03
4.2631302e+05,4.5188159e+06,2.6296004e+03,5.7956413e+02,8.3965445e-03
4.2632267e+05,4.5188160e+06,2.5838470e+03,5.8509859e+02,7.9682736e-03
4.2630703e+05,4.5188283e+06,2.6294805e+03,5.5540398e+02,9.4691169e-03
4.2632281e+05,4.5188380e+06,2.5979931e+03,7.6462448e+02,3.6161344e-03
4.2633577e+05,4.5188328e+06,2.5759283e+03,6.4271341e+02,6.0149841e-03
4.2632205e+05,4.5188346e+06,2.6092555e+03,6.1549753e+02,6.9163679e-03
4.2633401e+05,4.5188399e+06,2.6032006e+03,6.2900430e+02,6.4428569e-03
4.2632404e+05,4.5188211e+06,2.6237326e+03,7.0413942e+02,4.7076355e-03
4.2633540e+05,4.5188404e+06,2.6195551e+03,6.0068458e+02,7.5186609e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2633393e+05,4.5188316e+06,2.6182692e+03,6.1404958e+02,7.0329253e-03
4.2634138e+05,4.5188358e+06,2.6236260e+03,6.0402068e+02,7.3437713e-03
4.2631547e+05,4.5188108e+06,2.6296496e+03,5.8947366e+02,7.9566179e-03
4.2631685e+05,4.5188194e+06,2.5982514e+03,5.7735350e+02,8.4102987e-03
4.2631344e+05,4.5188315e+06,2.6275335e+03,5.6498221e+02,9.0560274e-03
4.2632281e+05,4.5188380e+06,2.5979931e+03,7.6462448e+02,3.6161344e-03
4.2633541e+05,4.5188326e+06,2.5841249e+03,6.3719165e+02,6.2110145e-03
4.2632947e+05,4.5188408e+06,2.6165021e+03,6.1123344e+02,7.1108041e-03
4.2633115e+05,4.5188346e+06,2.6089588e+03,6.2719074e+02,6.5414722e-03
4.2632403e+05,4.5188213e+06,2.6234904e+03,7.0470858e+02,4.6973646e-03
4.2634244e+05,4.5188501e+06,2.6186149e+03,6.0180908e+02,7.4374090e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2632858e+05,4.5188203e+06,2.6234707e+03,6.1820396e+02,6.9038262e-03
4.2633851e+05,4.5188337e+06,2.6153590e+03,6.1513590e+02,6.9459428e-03
4.2631514e+05,4.5188142e+06,2.6293019e+03,5.8544932e+02,8.1372684e-03
4.2631612e+05,4.5188208e+06,2.5924042e+03,5.7285514e+02,8.5757952e-03
4.2631235e+05,4.5188426e+06,2.6264025e+03,5.5189222e+02,9.6436310e-03
4.2632281e+05,4.5188380e+06,2.5979931e+03,7.6462448e+02,3.6161344e-03
4.2633545e+05,4.5188359e+06,2.5665560e+03,6.4802719e+02,5.8343558e-03
4.2633320e+05,4.5188461e+06,2.6118535e+03,6.2027595e+02,6.7670621e-03
4.2632653e+05,4.5188506e+06,2.6037266e+03,6.0078490e+02,7.4411943e-03
4.2632396e+05,4.5188212e+06,2.6235396e+03,7.0378683e+02,4.7234348e-03
4.2632674e+05,4.5188059e+06,2.6305417e+03,6.1557487e+02,7.0339308e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2631691e+05,4.5187970e+06,2.6272381e+03,6.3688201e+02,6.3647854e-03
4.2634540e+05,4.5188332e+06,2.6187599e+03,6.1036133e+02,7.1039536e-03
4.2631857e+05,4.5188225e+06,2.6260571e+03,5.9795259e+02,7.6457207e-03
4.2631441e+05,4.5188300e+06,2.6063540e+03,5.6206669e+02,9.0843077e-03
4.2631312e+05,4.5188401e+06,2.6262182e+03,5.5754071e+02,9.3977840e-03
4.2632281e+05,4.5188380e+06,2.5979931e+03,7.6462448e+02,3.6161344e-03
4.2633348e+05,4.5188454e+06,2.5797981e+03,6.3458061e+02,6.2304605e-03
4.2632843e+05,4.5188556e+06,2.6099869e+03,6.2522834e+02,6.6050847e-03
4.2632607e+05,4.5188615e+06,2.5950984e+03,5.9035006e+02,7.7725328e-03
4.2632396e+05,4.5188212e+06,2.6235434e+03,7.0385801e+02,4.7213502e-03
4.2632663e+05,4.5188057e+06,2.6306871e+03,6.1557908e+02,7.0347732e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2632417e+05,4.5188349e+06,2.6082800e+03,6.2507417e+02,6.6170434e-03
4.2634399e+05,4.5188322e+06,2.6157088e+03,6.0602585e+02,7.3120061e-03
4.2631196e+05,4.5188285e+06,2.6259447e+03,5.8288112e+02,8.1838679e-03
4.2631433e+05,4.5188294e+06,2.6066970e+03,5.6120971e+02,9.1212026e-03
4.2631247e+05,4.5188449e+06,2.6350279e+03,5.5573069e+02,9.5290253e-03
4.2632281e+05,4.5188380e+06,2.5979931e+03,7.6462448e+02,3.6161344e-03
4.2633382e+05,4.5188437e+06,2.5852502e+03,6.3813021e+02,6.1921772e-03
4.2632775e+05,4.5188477e+06,2.6134175e+03,6.3443996e+02,6.2988307e-03
4.2632484e+05,4.5188496e+06,2.5993575e+03,6.0216888e+02,7.3801885e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633289e+05,4.5188253e+06,2.6147746e+03,6.2908222e+02,6.5611119e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2632388e+05,4.5188269e+06,2.6115684e+03,6.2354113e+02,6.6853115e-03
4.2634565e+05,4.5188331e+06,2.6153505e+03,6.0131353e+02,7.4688358e-03
4.2631221e+05,4.5188283e+06,2.6168877e+03,5.6789081e+02,8.8184013e-03
4.2632496e+05,4.5188286e+06,2.6044443e+03,5.6546771e+02,8.9786225e-03
4.2631145e+05,4.5188444e+06,2.6379841e+03,5.5198181e+02,9.7035569e-03
4.2632280e+05,4.5188381e+06,2.5977982e+03,7.6505610e+02,3.6084098e-03
4.2633067e+05,4.5188412e+06,2.5851922e+03,6.2802143e+02,6.4550049e-03
4.2633107e+05,4.5188340e+06,2.6160346e+03,6.3372838e+02,6.3765800e-03
4.2632036e+05,4.5188508e+06,2.5938482e+03,5.9030248e+02,7.7536394e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633389e+05,4.5188173e+06,2.6201500e+03,6.3414269e+02,6.4382779e-03
4.2629989e+05,4.5182414e+06,5.5591959e+03,1.8234435e+03,6.7476083e-04
4.2631602e+05,4.5188252e+06,2.6060993e+03,6.1140171e+02,7.0517549e-03
4.2634139e+05,4.5188327e+06,2.6144509e+03,5.9921578e+02,7.5512624e-03
4.2631237e+05,4.5188249e+06,2.6125271e+03,5.7117916e+02,8.6354419e-03
4.2632387e+05,4.5188171e+06,2.6088425e+03,5.4840154e+02,9.7942205e-03
4.2631145e+05,4.5188444e+06,2.6379841e+03,5.5198181e+02,9.7035569e-03
4.2632280e+05,4.5188381e+06,2.5977982e+03,7.6505610e+02,3.6084098e-03
4.2633630e+05,4.5188413e+06,2.5894278e+03,6.2445873e+02,6.5969587e-03
4.2633060e+05,4.5188325e+06,2.6200775e+03,6.3669982e+02,6.3316159e-03
4.2632051e+05,4.5188306e+06,2.6100412e+03,5.8893289e+02,7.9553052e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633356e+05,4.5188193e+06,2.6196680e+03,6.3409416e+02,6.4310515e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2631990e+05,4.5188314e+06,2.5984416e+03,6.1209645e+02,7.0004860e-03
4.2634618e+05,4.5188389e+06,2.6026128e+03,6.1541256e+02,6.9247482e-03
4.2631713e+05,4.5188217e+06,2.6110018e+03,5.6175028e+02,9.1151226e-03
4.2632387e+05,4.5188162e+06,2.6078593e+03,5.4480161e+02,9.9311308e-03
4.2631581e+05,4.5188364e+06,2.6306887e+03,5.4595225e+02,9.9561941e-03
4.2632280e+05,4.5188381e+06,2.5977982e+03,7.6505610e+02,3.6084098e-03
4.2633872e+05,4.5188481e+06,2.5722992e+03,6.1931057e+02,6.6869461e-03
4.2632745e+05,4.5188311e+06,2.6254913e+03,6.4672783e+02,6.0235402e-03
4.2630746e+05,4.5188253e+06,2.6138956e+03,5.7182618e+02,8.6072418e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633523e+05,4.5188122e+06,2.6195397e+03,6.3313331e+02,6.4695107e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2631242e+05,4.5188292e+06,2.6118792e+03,5.9038499e+02,7.9208711e-03
4.2634872e+05,4.5188293e+06,2.6269738e+03,6.1183193e+02,7.1708016e-03
4.2630679e+05,4.5188355e+06,2.6234104e+03,5.8023608e+02,8.2582172e-03
4.2632190e+05,4.5188113e+06,2.5996941e+03,5.5877042e+02,9.2189255e-03
4.2631582e+05,4.5188364e+06,2.6306812e+03,5.4613769e+02,9.9500752e-03
4.2632280e+05,4.5188381e+06,2.5977982e+03,7.6505610e+02,3.6084098e-03
4.2633822e+05,4.5188429e+06,2.5790583e+03,6.2128830e+02,6.6558359e-03
4.2632745e+05,4.5188311e+06,2.6254913e+03,6.4672783e+02,6.0235402e-03
4.2631132e+05,4.5188210e+06,2.6273746e+03,5.6387889e+02,9.0103149e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633523e+05,4.5188122e+06,2.6195397e+03,6.3313331e+02,6.4695107e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2629986e+05,4.5188331e+06,2.5890315e+03,5.8440157e+02,7.9452766e-03
4.2634227e+05,4.5188289e+06,2.6250642e+03,5.9450171e+02,7.7609146e-03
4.2630974e+05,4.5188331e+06,2.6184102e+03,5.8155668e+02,8.2729833e-03
4.2631864e+05,4.5188211e+06,2.6097373e+03,5.5588867e+02,9.3978458e-03
4.2631582e+05,4.5188364e+06,2.6306812e+03,5.4613769e+02,9.9500752e-03
4.2632235e+05,4.5188380e+06,2.5976525e+03,7.6149958e+02,3.6939021e-03
4.2633440e+05,4.5188293e+06,2.5986218e+03,6.2324164e+02,6.6934816e-03
4.2632683e+05,4.5188305e+06,2.6279093e+03,6.4877276e+02,5.9755505e-03
4.2632350e+05,4.5188136e+06,2.6153943e+03,5.8503299e+02,8.0768465e-03
4.2632422e+05,4.5188220e+06,2.6241866e+03,7.0664304e+02,4.6538271e-03
4.2633284e+05,4.5188133e+06,2.6179195e+03,6.2997055e+02,6.5671297e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2630641e+05,4.5188344e+06,2.6062404e+03,5.6943168e+02,8.7352468e-03
4.2634227e+05,4.5188289e+06,2.6250642e+03,5.9450171e+02,7.7609146e-03
4.2632485e+05,4.5188147e+06,2.6238859e+03,5.8644312e+02,8.0860241e-03
4.2631925e+05,4.5188203e+06,2.6090257e+03,5.5364669e+02,9.4965772e-03
4.2631605e+05,4.5188363e+06,2.6306236e+03,5.4827036e+02,9.8674877e-03
4.2632235e+05,4.5188380e+06,2.5976525e+03,7.6149958e+02,3.6939021e-03
4.2633780e+05,4.5188287e+06,2.5854725e+03,6.1177887e+02,7.0158129e-03
4.2632656e+05,4.5188296e+06,2.6275217e+03,6.5479800e+02,5.8379377e-03
4.2632360e+05,4.5188136e+06,2.6154297e+03,5.8552101e+02,8.0604865e-03
4.2632371e+05,4.5188218e+06,2.6241618e+03,7.0981824e+02,4.5658523e-03
4.2633468e+05,4.5188151e+06,2.6196552e+03,6.4388266e+02,6.1040220e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2630036e+05,4.5188415e+06,2.6069992e+03,5.7962926e+02,8.2653564e-03
4.2632912e+05,4.5188285e+06,2.6354343e+03,5.7720331e+02,8.4985784e-03
4.2632442e+05,4.5188142e+06,2.6250612e+03,5.8564685e+02,8.1189211e-03
4.2631868e+05,4.5188209e+06,2.6072654e+03,5.5010684e+02,9.6490679e-03
4.2631643e+05,4.5188344e+06,2.6280589e+03,5.4890879e+02,9.8234425e-03
4.2632299e+05,4.5188343e+06,2.6034861e+03,7.5240043e+02,3.8266794e-03
4.2634155e+05,4.5188333e+06,2.5889053e+03,6.1867431e+02,6.7591504e-03
4.2632353e+05,4.5188372e+06,2.6289719e+03,6.5862922e+02,5.7448519e-03
4.2632268e+05,4.5188137e+06,2.6151550e+03,5.8279147e+02,8.1828667e-03
4.2632371e+05,4.5188218e+06,2.6241618e+03,7.0981824e+02,4.5658523e-03
4.2633258e+05,4.5188148e+06,2.6247664e+03,6.4917940e+02,5.9591061e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2630030e+05,4.5188400e+06,2.6074682e+03,5.7946259e+02,8.2750469e-03
4.2632819e+05,4.5188258e+06,2.6350364e+03,5.8304163e+02,8.2435394e-03
4.2632215e+05,4.5188167e+06,2.6235912e+03,5.8521494e+02,8.1279009e-03
4.2632152e+05,4.5188180e+06,2.6072340e+03,5.4556299e+02,9.8617467e-03
4.2631596e+05,4.5188225e+06,2.6163172e+03,5.5905439e+02,9.3112527e-03
4.2632301e+05,4.5188344e+06,2.6044720e+03,7.4877308e+02,3.9008800e-03
4.2634054e+05,4.5188326e+06,2.5908970e+03,6.2382317e+02,6.6352478e-03
4.2632353e+05,4.5188372e+06,2.6289719e+03,6.5862922e+02,5.7448519e-03
4.2632501e+05,4.5188170e+06,2.6131436e+03,5.8444237e+02,8.1460578e-03
4.2632350e+05,4.5188256e+06,2.6182596e+03,7.2149532e+02,4.3665206e-03
4.2633169e+05,4.5188150e+06,2.6246664e+03,6.4373641e+02,6.1436575e-03
4.2630005e+05,4.5182441e+06,5.5453807e+03,1.8178538e+03,7.0181436e-04
4.2630030e+05,4.5188400e+06,2.6074682e+03,5.7946259e+02,8.2750469e-03
4.2633535e+05,4.5188247e+06,2.6344422e+03,5.8506020e+02,8.1597895e-03
4.2632187e+05,4.5188164e+06,2.6240481e+03,5.8744044e+02,8.0296521e-03
4.2632656e+05,4.5188212e+06,2.6162397e+03,5.4940756e+02,9.7086825e-03
4.2631723e+05,4.5188230e+06,2.6149968e+03,5.6239303e+02,9.1734705e-03
4.2632295e+05,4.5188316e+06,2.6081489e+03,7.4460074e+02,3.9500659e-03
4.2634284e+05,4.5188346e+06,2.5868011e+03,6.2831823e+02,6.4629699e-03
4.2632684e+05,4.5188280e+06,2.6271870e+03,6.5050569e+02,5.9595388e-03
4.2632474e+05,4.5188163e+06,2.6126148e+03,5.9042558e+02,7.8791947e-03
4.2632350e+05,4.5188256e+06,2.6182596e+03,7.2149532e+02,4.3665206e-03
4.2632929e+05,4.5188102e+06,2.6338411e+03,6.4914658e+02,6.0100987e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2630072e+05,4.5188396e+06,2.6075634e+03,5.7954620e+02,8.2728813e-03
4.2633281e+05,4.5188240e+06,2.6317075e+03,5.7390157e+02,8.6496679e-03
4.2632161e+05,4.5188149e+06,2.6264770e+03,6.0053147e+02,7.5151327e-03
4.2632629e+05,4.5188209e+06,2.6167383e+03,5.5174218e+02,9.6057525e-03
4.2630647e+05,4.5188242e+06,2.6175159e+03,5.5047197e+02,9.6846881e-03
4.2632250e+05,4.5188365e+06,2.5998566e+03,7.6355077e+02,3.6085083e-03
4.2634249e+05,4.5188343e+06,2.5874624e+03,6.2785514e+02,6.4805052e-03
4.2633128e+05,4.5188427e+06,2.6100227e+03,6.4757733e+02,5.9471194e-03
4.2632645e+05,4.5188177e+06,2.6161279e+03,5.8956202e+02,7.9243567e-03
4.2632337e+05,4.5188253e+06,2.6183936e+03,7.2290072e+02,4.3351483e-03
4.2632929e+05,4.5188102e+06,2.6338411e+03,6.4914658e+02,6.0100987e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2631026e+05,4.5188387e+06,2.6026355e+03,5.7974758e+02,8.2294365e-03
4.2632327e+05,4.5188318e+06,2.6247487e+03,5.8413378e+02,8.1392214e-03
4.2631854e+05,4.5188193e+06,2.6223138e+03,6.0576478e+02,7.2971156e-03
4.2633533e+05,4.5188193e+06,2.6162789e+03,5.5210999e+02,9.5795365e-03
4.2630199e+05,4.5188263e+06,2.6187866e+03,5.5528588e+02,9.4715654e-03
4.2632238e+05,4.5188365e+06,2.5998757e+03,7.6179005e+02,3.6527036e-03
4.2632500e+05,4.5188325e+06,2.6009238e+03,6.0293377e+02,7.3922411e-03
4.2633009e+05,4.5188396e+06,2.6057355e+03,6.1780254e+02,6.8026323e-03
4.2633077e+05,4.5188179e+06,2.6089774e+03,5.7640060e+02,8.4101068e-03
4.2632370e+05,4.5188186e+06,2.6273770e+03,7.0530880e+02,4.6664776e-03
4.2632916e+05,4.5188106e+06,2.6330457e+03,6.4647072e+02,6.0960653e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2631055e+05,4.5188333e+06,2.5893720e+03,5.7703716e+02,8.2944867e-03
4.2632005e+05,4.5188323e+06,2.6150369e+03,5.8826862e+02,8.0287859e-03
4.2631721e+05,4.5188170e+06,2.6242206e+03,6.0438020e+02,7.3539911e-03
4.2633533e+05,4.5188193e+06,2.6162789e+03,5.5210999e+02,9.5795365e-03
4.2630593e+05,4.5188305e+06,2.6151753e+03,5.5619209e+02,9.4212666e-03
4.2632238e+05,4.5188365e+06,2.5998757e+03,7.6179005e+02,3.6527036e-03
4.2632500e+05,4.5188325e+06,2.6009238e+03,6.0293377e+02,7.3922411e-03
4.2632556e+05,4.5188316e+06,2.6122399e+03,6.1307961e+02,6.9966395e-03
4.2632928e+05,4.5188173e+06,2.6116538e+03,5.8289908e+02,8.1532589e-03
4.2632370e+05,4.5188186e+06,2.6273770e+03,7.0530880e+02,4.6664776e-03
4.2633061e+05,4.5188021e+06,2.6414187e+03,6.5990861e+02,5.7336391e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2631538e+05,4.5188297e+06,2.5936909e+03,5.7721485e+02,8.3050637e-03
4.2632116e+05,4.5188279e+06,2.6148841e+03,5.8135785e+02,8.2747402e-03
4.2631489e+05,4.5188172e+06,2.6257377e+03,6.1248862e+02,7.0883627e-03
4.2632091e+05,4.5188248e+06,2.6157348e+03,5.5407740e+02,9.5030242e-03
4.2631149e+05,4.5188282e+06,2.6157453e+03,5.5454201e+02,9.4680814e-03
4.2632238e+05,4.5188365e+06,2.5998757e+03,7.6179005e+02,3.6527036e-03
4.2632781e+05,4.5188419e+06,2.5870162e+03,5.9354851e+02,7.6507762e-03
4.2632424e+05,4.5188314e+06,2.6097414e+03,6.0835916e+02,7.1685507e-03
4.2632963e+05,4.5188184e+06,2.6137658e+03,5.8025399e+02,8.3050758e-03
4.2632378e+05,4.5188192e+06,2.6267007e+03,7.0118791e+02,4.7705916e-03
4.2632902e+05,4.5188060e+06,2.6379998e+03,6.6949767e+02,5.5099258e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2631634e+05,4.5188287e+06,2.5977897e+03,5.6936585e+02,8.6780900e-03
4.2631519e+05,4.5188244e+06,2.6184573e+03,5.7339307e+02,8.6482720e-03
4.2631568e+05,4.5188184e+06,2.6236034e+03,6.1186224e+02,7.1093078e-03
4.2632166e+05,4.5188245e+06,2.6156319e+03,5.5458035e+02,9.4746009e-03
4.2630355e+05,4.5188330e+06,2.6072969e+03,5.5130434e+02,9.6206240e-03
4.2632238e+05,4.5188365e+06,2.5998757e+03,7.6179005e+02,3.6527036e-03
4.2633427e+05,4.5188473e+06,2.5716845e+03,5.8805532e+02,7.7700749e-03
4.2632376e+05,4.5188274e+06,2.6152124e+03,6.1583142e+02,6.9634864e-03
4.2633124e+05,4.5188186e+06,2.6110518e+03,5.7690191e+02,8.4405028e-03
4.2632378e+05,4.5188192e+06,2.6267007e+03,7.0118791e+02,4.7705916e-03
4.2632445e+05,4.5188055e+06,2.6381591e+03,6.6021858e+02,5.7636042e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2631702e+05,4.5188272e+06,2.6077912e+03,5.6093864e+02,9.1308532e-03
4.2631471e+05,4.5188224e+06,2.6300382e+03,5.8147659e+02,8.3105686e-03
4.2632386e+05,4.5188282e+06,2.6150451e+03,6.1957514e+02,6.8157324e-03
4.2632342e+05,4.5188235e+06,2.6182781e+03,5.5271458e+02,9.5780690e-03
4.2629965e+05,4.5188349e+06,2.6053965e+03,5.5050516e+02,9.6537513e-03
4.2632238e+05,4.5188365e+06,2.5998757e+03,7.6179005e+02,3.6527036e-03
4.2633375e+05,4.5188475e+06,2.5724492e+03,5.8619812e+02,7.8585195e-03
4.2633573e+05,4.5188426e+06,2.6025526e+03,6.3232363e+02,6.3254215e-03
4.2632984e+05,4.5188187e+06,2.6109981e+03,5.7383010e+02,8.5274119e-03
4.2632378e+05,4.5188192e+06,2.6267007e+03,7.0118791e+02,4.7705916e-03
4.2632653e+05,4.5188177e+06,2.6261474e+03,6.4588715e+02,6.1032475e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2632459e+05,4.5188277e+06,2.6030349e+03,5.7050350e+02,8.6873955e-03
4.2631867e+05,4.5188283e+06,2.6191115e+03,5.8293868e+02,8.1985470e-03
4.2632124e+05,4.5188251e+06,2.6181485e+03,6.1270269e+02,7.0339003e-03
4.2632378e+05,4.5188264e+06,2.6122086e+03,5.5767471e+02,9.3268143e-03
4.2630358e+05,4.5188350e+06,2.6030995e+03,5.5368070e+02,9.4953169e-03
4.2632232e+05,4.5188372e+06,2.5988001e+03,7.6422004e+02,3.6078791e-03
4.2632620e+05,4.5188348e+06,2.6017530e+03,5.7659317e+02,8.4135807e-03
4.2633837e+05,4.5188454e+06,2.5978649e+03,6.5762128e+02,5.6079467e-03
4.2633363e+05,4.5188166e+06,2.6120269e+03,5.7863501e+02,8.3275826e-03
4.2632400e+05,4.5188165e+06,2.6307538e+03,6.8915415e+02,5.0237313e-03
4.2632964e+05,4.5188148e+06,2.6263254e+03,6.3268963e+02,6.4785550e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2632561e+05,4.5188372e+06,2.5882122e+03,5.7484383e+02,8.4451494e-03
4.2631314e+05,4.5188316e+06,2.6150319e+03,5.7573954e+02,8.4473255e-03
4.2632121e+05,4.5188251e+06,2.6178599e+03,6.0873821e+02,7.1878848e-03
4.2632074e+05,4.5188273e+06,2.6119477e+03,5.5669009e+02,9.3716605e-03
4.2630693e+05,4.5188330e+06,2.6140630e+03,5.5839493e+02,9.3018167e-03
4.2632260e+05,4.5188338e+06,2.6040662e+03,7.5184893e+02,3.8412162e-03
4.2632674e+05,4.5188317e+06,2.6242996e+03,5.7955843e+02,8.3608170e-03
4.2633173e+05,4.5188291e+06,2.6154967e+03,6.6475421e+02,5.5521804e-03
4.2633312e+05,4.5188194e+06,2.6097342e+03,5.7652440e+02,8.4112053e-03
4.2632379e+05,4.5188165e+06,2.6312375e+03,6.9174616e+02,4.9457734e-03
4.2633231e+05,4.5188123e+06,2.6264019e+03,6.3840669e+02,6.2800939e-03
4.2630002e+05,4.5182434e+06,5.5491748e+03,1.8194857e+03,6.9067881e-04
4.2632462e+05,4.5188378e+06,2.5809662e+03,5.7150087e+02,8.5734065e-03
4.2631466e+05,4.5188301e+06,2.6162126e+03,5.8910532e+02,7.8935631e-03
4.2632090e+05,4.5188253e+06,2.6171001e+03,6.0615571e+02,7.2467647e-03
4.2632052e+05,4.5188274e+06,2.6120347e+03,5.5722802e+02,9.3455586e-03
4.2630455e+05,4.5188308e+06,2.6080854e+03,5.5077371e+02,9.5932716e-03
4.2632260e+05,4.5188338e+06,2.6040662e+03,7.5184893e+02,3.8412162e-03
4.2632725e+05,4.5188299e+06,2.6244885e+03,5.8484580e+02,8.1738692e-03
4.2633102e+05,4.5188412e+06,2.6076622e+03,6.8223950e+02,5.0760858e-03
4.2633292e+05,4.5188174e+06,2.6065486e+03,5.7460755e+02,8.4818629e-03
4.2632598e+05,4.5188154e+06,2.6299535e+03,6.7773875e+02,5.2982612e-03
