coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
419920.00,4525720.00,2.68412e-03,-1.82580e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4525940.00,2.48042e-03,-2.35460e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526160.00,2.29206e-03,-9.21000e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526380.00,2.11803e-03,-1.75500e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4527040.00,1.67238e-03,-8.96990e-03,5.00000e-03,-0.753,-0.113,0.648
420248.70,4523884.90,5.59005e-03,1.04310e-02,5.00000e-03,-0.753,-0.113,0.648
420165.70,4524605.70,4.22518e-03,6.29000e-04,5.00000e-03,-0.753,-0.113,0.648
420129.80,4524745.00,3.98424e-03,4.02700e-03,5.00000e-03,-0.753,-0.113,0.648
420140.90,4524988.00,3.65622e-03,1.99400e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4525280.00,3.28512e-03,-4.00900e-04,5.00000e-03,-0.753,-0.113,0.648
420242.50,4525763.20,2.80087e-03,-2.08800e-03,5.00000e-03,-0.753,-0.113,0.648
420051.60,4525848.30,2.62447e-03,-3.18000e-04,5.00000e-03,-0.753,-0.113,0.648
420173.00,4526139.20,2.40766e-03,-1.22220e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526600.00,2.02162e-03,-1.51630e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526820.00,1.86502e-03,-1.71590e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527040.00,1.72095e-03,-6.89760e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527260.00,1.58847e-03,-5.72390e-03,5.00000e-03,-0.753,-0.113,0.648
420465.60,4522929.20,8.32212e-03,1.26600e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523080.00,7.64614e-03,1.11727e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523300.00,7.08813e-03,1.28396e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523520.00,6.56183e-03,1.08774e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523740.00,6.06728e-03,1.01120e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523960.00,5.60414e-03,1.17158e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524180.00,5.17171e-03,9.76870e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524400.00,4.76904e-03,6.13630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524620.00,4.39498e-03,5.27630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524840.00,4.04823e-03,5.35980e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525060.00,3.72740e-03,4.33700e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525280.00,3.43103e-03,3.36600e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525500.00,3.15764e-03,1.18000e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525720.00,2.90576e-03,-2.06560e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525940.00,2.67394e-03,-3.10220e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526160.00,2.46076e-03,-6.94600e-03,5.00000e-03,-0.753,-0.113,0.648
420297.10,4526360.60,2.26042e-03,-4.70800e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526600.00,2.08497e-03,-1.40485e-02,5.00000e-03,-0.753,-0.113,0.648
