coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
418670.00,4516876.40,3.64339e-04,7.62900e-03,5.00000e-03,0.439,-0.088,0.894
418843.50,4516856.30,4.84313e-04,7.25500e-03,5.00000e-03,0.439,-0.088,0.894
419040.00,4516040.00,6.43320e-04,-3.97400e-03,5.00000e-03,0.439,-0.088,0.894
419127.10,4516367.80,7.22979e-04,-1.18930e-02,5.00000e-03,0.439,-0.088,0.894
418972.50,4516813.80,5.86509e-04,4.39000e-04,5.00000e-03,0.439,-0.088,0.894
419292.20,4515987.00,8.63668e-04,-6.19700e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516260.00,8.45417e-04,-2.56800e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516700.00,8.55404e-04,-1.61420e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516920.00,8.55149e-04,-1.29930e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4517140.00,8.51170e-04,-7.91400e-04,5.00000e-03,0.439,-0.088,0.894
419204.70,4517375.40,7.83209e-04,-1.63460e-02,5.00000e-03,0.439,-0.088,0.894
419260.00,4518460.00,7.47818e-04,-8.19700e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516040.00,1.06515e-03,-8.42290e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516260.00,1.08328e-03,-4.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516480.00,1.09763e-03,-4.49680e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516700.00,1.10784e-03,-5.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516920.00,1.11358e-03,-5.52150e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517140.00,1.11458e-03,-5.21850e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517360.00,1.11065e-03,-4.98910e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517580.00,1.10166e-03,-8.17180e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518020.00,1.06843e-03,-5.36870e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518240.00,1.04438e-03,-3.68190e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518460.00,1.01566e-03,-8.51840e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518680.00,9.82585e-04,-9.84860e-03,5.00000e-03,0.439,-0.088,0.894
419574.20,4523793.10,1.02765e-04,-1.02690e-02,5.00000e-03,0.439,-0.088,0.894
419479.50,4524663.20,1.20622e-05,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419736.70,4515926.70,1.37143e-03,-1.37100e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4516040.00,1.33864e-03,-8.66360e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516260.00,1.36763e-03,-5.64530e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516480.00,1.39208e-03,-5.91310e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516700.00,1.41147e-03,-6.90740e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516920.00,1.42530e-03,-9.47800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517140.00,1.43315e-03,-8.32090e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517360.00,1.43469e-03,-8.38540e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517580.00,1.42966e-03,-8.71950e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517800.00,1.41794e-03,-6.43700e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518020.00,1.39952e-03,-3.43130e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518240.00,1.37451e-03,-5.27490e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518460.00,1.34314e-03,-8.14720e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518680.00,1.30577e-03,-8.14020e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519120.00,1.21502e-03,-9.25500e-03,5.00000e-03,0.439,-0.088,0.894
419680.60,4519300.10,1.14335e-03,-7.94800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519560.00,1.10705e-03,-1.76660e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4519780.00,1.04840e-03,-2.00250e-02,5.00000e-03,0.439,-0.088,0.894
419734.00,4519979.70,1.04009e-03,-1.72630e-02,5.00000e-03,0.439,-0.088,0.894
419803.90,4520138.60,1.09129e-03,-2.08750e-02,5.00000e-03,0.439,-0.088,0.894
