xcen,ycen,depth,radius,dP_mu
4.2620195e+05,4.5185919e+06,3.8036015e+03,1.0284205e+03,3.0838743e-03
4.2618488e+05,4.5186081e+06,3.8082816e+03,9.8610049e+02,3.4591989e-03
4.2737924e+05,4.5164145e+06,6.0481255e+03,3.6617574e+03,1.3168534e-04
4.2620354e+05,4.5185799e+06,3.8412481e+03,9.6016116e+02,3.8063914e-03
4.2618994e+05,4.5185935e+06,3.8420689e+03,9.6457493e+02,3.7445387e-03
4.2735171e+05,4.5163869e+06,6.0591171e+03,3.6775623e+03,1.3217717e-04
4.2732250e+05,4.5163483e+06,6.0727454e+03,3.6965222e+03,1.3200631e-04
4.2735913e+05,4.5164197e+06,6.0508308e+03,3.6673769e+03,1.3387160e-04
4.2620868e+05,4.5185824e+06,3.7990561e+03,9.7334775e+02,3.5995052e-03
4.2737875e+05,4.5164230e+06,6.0459045e+03,3.6592450e+03,1.3317366e-04
4.2618709e+05,4.5185750e+06,3.8313710e+03,1.0248583e+03,3.1451707e-03
4.2618041e+05,4.5186025e+06,3.8405144e+03,9.5483468e+02,3.8421637e-03
4.2620087e+05,4.5185931e+06,3.8001360e+03,1.0158262e+03,3.1918908e-03
4.2618449e+05,4.5186107e+06,3.8062739e+03,9.8373376e+02,3.4766833e-03
4.2742283e+05,4.5164614e+06,6.0300580e+03,3.6359904e+03,1.3114537e-04
4.2621839e+05,4.5185929e+06,3.8247769e+03,9.4467171e+02,3.9474780e-03
4.2618995e+05,4.5185916e+06,3.8488528e+03,9.5669048e+02,3.8332846e-03
4.2734953e+05,4.5163840e+06,6.0601808e+03,3.6790369e+03,1.3209695e-04
4.2732853e+05,4.5163600e+06,6.0691384e+03,3.6917251e+03,1.3231332e-04
4.2736175e+05,4.5164294e+06,6.0482821e+03,3.6641984e+03,1.3435536e-04
4.2620153e+05,4.5185902e+06,3.8016888e+03,9.7723282e+02,3.5565490e-03
4.2737976e+05,4.5164235e+06,6.0456029e+03,3.6587740e+03,1.3315301e-04
4.2618673e+05,4.5185801e+06,3.8293161e+03,1.0157969e+03,3.2333397e-03
4.2618142e+05,4.5186060e+06,3.8323510e+03,9.5675250e+02,3.8111678e-03
4.2620383e+05,4.5185892e+06,3.7943212e+03,1.0303006e+03,3.0430825e-03
4.2618481e+05,4.5186106e+06,3.8064253e+03,9.8327105e+02,3.4819928e-03
4.2741721e+05,4.5164497e+06,6.0339537e+03,3.6411317e+03,1.3019810e-04
4.2620803e+05,4.5185931e+06,3.8078732e+03,9.8344112e+02,3.5261941e-03
4.2618009e+05,4.5185884e+06,3.8519468e+03,9.7449584e+02,3.6550528e-03
4.2734759e+05,4.5163814e+06,6.0611298e+03,3.6803525e+03,1.3202538e-04
4.2734420e+05,4.5163789e+06,6.0621313e+03,3.6818736e+03,1.3241587e-04
4.2738922e+05,4.5164831e+06,6.0317914e+03,3.6422732e+03,1.3580891e-04
4.2619623e+05,4.5185953e+06,3.8093618e+03,9.6980820e+02,3.6431805e-03
4.2741907e+05,4.5164595e+06,6.0310012e+03,3.6374987e+03,1.3158844e-04
4.2617344e+05,4.5185719e+06,3.8426985e+03,1.0359900e+03,3.0505703e-03
4.2618784e+05,4.5186010e+06,3.8217804e+03,9.7736093e+02,3.5966219e-03
4.2620478e+05,4.5185878e+06,3.7938946e+03,1.0317270e+03,3.0306385e-03
4.2618848e+05,4.5186084e+06,3.8064687e+03,9.8442780e+02,3.4773508e-03
4.2740673e+05,4.5164419e+06,6.0375250e+03,3.6464578e+03,1.3064673e-04
4.2620803e+05,4.5185931e+06,3.8078732e+03,9.8344112e+02,3.5261941e-03
4.2617923e+05,4.5185866e+06,3.8562743e+03,9.7365379e+02,3.6708294e-03
4.2735802e+05,4.5164058e+06,6.0540385e+03,3.6711075e+03,1.3284340e-04
4.2736437e+05,4.5163951e+06,6.0549777e+03,3.6713072e+03,1.3166697e-04
4.2740691e+05,4.5165241e+06,6.0198691e+03,3.6267120e+03,1.3714223e-04
4.2619475e+05,4.5185975e+06,3.8089143e+03,9.7196088e+02,3.6180946e-03
4.2742113e+05,4.5164591e+06,6.0311108e+03,3.6374358e+03,1.3071545e-04
4.2618481e+05,4.5185785e+06,3.8246121e+03,1.0102999e+03,3.2797525e-03
4.2619479e+05,4.5185990e+06,3.8249218e+03,9.6420962e+02,3.7612071e-03
4.2620227e+05,4.5185849e+06,3.7979088e+03,1.0411988e+03,2.9446032e-03
4.2618709e+05,4.5186025e+06,3.8186013e+03,9.7852886e+02,3.5700295e-03
4.2740798e+05,4.5164493e+06,6.0359325e+03,3.6445617e+03,1.3076368e-04
4.2619626e+05,4.5185900e+06,3.8200322e+03,9.8140059e+02,3.5551015e-03
4.2618649e+05,4.5185850e+06,3.8378067e+03,9.9678658e+02,3.4238971e-03
4.2735817e+05,4.5164034e+06,6.0546354e+03,3.6717759e+03,1.3245678e-04
4.2736437e+05,4.5163951e+06,6.0549777e+03,3.6713072e+03,1.3166697e-04
4.2739924e+05,4.5164862e+06,6.0293348e+03,3.6382558e+03,1.3499484e-04
4.2619556e+05,4.5185978e+06,3.8070147e+03,9.7354917e+02,3.5999576e-03
4.2741507e+05,4.5164543e+06,6.0333978e+03,3.6407927e+03,1.3070970e-04
4.2619367e+05,4.5185980e+06,3.8040465e+03,9.6813669e+02,3.7195770e-03
4.2620730e+05,4.5186077e+06,3.8271293e+03,9.2512214e+02,4.2193859e-03
4.2620227e+05,4.5185849e+06,3.7979088e+03,1.0411988e+03,2.9446032e-03
4.2617530e+05,4.5186131e+06,3.8220892e+03,9.8086131e+02,3.5368882e-03
4.2740768e+05,4.5164465e+06,6.0369455e+03,3.6458003e+03,1.2999966e-04
4.2619630e+05,4.5185901e+06,3.8189763e+03,9.8199845e+02,3.5437507e-03
4.2618357e+05,4.5185792e+06,3.8451121e+03,1.0096457e+03,3.2902248e-03
4.2735914e+05,4.5163998e+06,6.0551456e+03,3.6722033e+03,1.3222744e-04
4.2739156e+05,4.5164392e+06,6.0408956e+03,3.6521645e+03,1.3192332e-04
4.2740593e+05,4.5164718e+06,6.0312533e+03,3.6395548e+03,1.3309762e-04
4.2618594e+05,4.5186002e+06,3.8130396e+03,9.8548245e+02,3.4738180e-03
4.2740799e+05,4.5164500e+06,6.0355946e+03,3.6441470e+03,1.3111054e-04
4.2618237e+05,4.5186027e+06,3.7959963e+03,9.2529317e+02,4.1641555e-03
4.2620612e+05,4.5186058e+06,3.8262541e+03,9.3122752e+02,4.1468600e-03
4.2619924e+05,4.5185886e+06,3.8001751e+03,1.0347541e+03,3.0066484e-03
4.2617327e+05,4.5186193e+06,3.8181086e+03,9.7667588e+02,3.5694604e-03
4.2740768e+05,4.5164465e+06,6.0369455e+03,3.6458003e+03,1.2999966e-04
4.2619722e+05,4.5185830e+06,3.8191041e+03,9.9323945e+02,3.4193497e-03
4.2618823e+05,4.5185963e+06,3.8209282e+03,9.5734450e+02,3.8402372e-03
4.2738106e+05,4.5164335e+06,6.0439506e+03,3.6569055e+03,1.3263517e-04
4.2742196e+05,4.5164700e+06,6.0289832e+03,3.6350192e+03,1.3094711e-04
4.2740601e+05,4.5164706e+06,6.0315225e+03,3.6398502e+03,1.3295112e-04
4.2618830e+05,4.5185938e+06,3.8137631e+03,9.7386966e+02,3.5792954e-03
4.2740828e+05,4.5164526e+06,6.0349847e+03,3.6434292e+03,1.3128629e-04
4.2618540e+05,4.5185957e+06,3.8028821e+03,9.4888542e+02,3.9039862e-03
4.2620529e+05,4.5186065e+06,3.8258598e+03,9.3326908e+02,4.1214685e-03
4.2619871e+05,4.5185891e+06,3.7998459e+03,1.0318478e+03,3.0368517e-03
4.2617726e+05,4.5186145e+06,3.8152521e+03,9.8503894e+02,3.4882743e-03
4.2740757e+05,4.5164453e+06,6.0374207e+03,3.6463819e+03,1.2960884e-04
4.2619033e+05,4.5185843e+06,3.8140786e+03,9.8724749e+02,3.4809392e-03
4.2618319e+05,4.5186124e+06,3.8240925e+03,9.1389134e+02,4.3498415e-03
4.2739744e+05,4.5164451e+06,6.0386286e+03,3.6488956e+03,1.3168514e-04
4.2742723e+05,4.5164661e+06,6.0289474e+03,3.6343250e+03,1.2995695e-04
4.2741106e+05,4.5164779e+06,6.0290573e+03,3.6364544e+03,1.3299409e-04
4.2619543e+05,4.5186062e+06,3.8035890e+03,9.7807238e+02,3.5632461e-03
4.2740943e+05,4.5164595e+06,6.0332932e+03,3.6413926e+03,1.3172044e-04
4.2617171e+05,4.5185899e+06,3.7919994e+03,9.5701457e+02,3.7949019e-03
4.2619948e+05,4.5186081e+06,3.8253950e+03,9.2817191e+02,4.1815403e-03
4.2619912e+05,4.5185876e+06,3.7994395e+03,1.0375017e+03,2.9806065e-03
4.2618482e+05,4.5185976e+06,3.8138853e+03,9.8685497e+02,3.4764003e-03
4.2740632e+05,4.5164431e+06,6.0380588e+03,3.6472438e+03,1.2964938e-04
4.2619900e+05,4.5185763e+06,3.8094197e+03,9.8311974e+02,3.5295368e-03
4.2617539e+05,4.5186044e+06,3.8181074e+03,9.2953409e+02,4.1628437e-03
4.2739839e+05,4.5164452e+06,6.0384817e+03,3.6486205e+03,1.3151722e-04
4.2742603e+05,4.5164604e+06,6.0306325e+03,3.6364071e+03,1.2923783e-04
4.2741106e+05,4.5164779e+06,6.0290573e+03,3.6364544e+03,1.3299409e-04
4.2619251e+05,4.5186036e+06,3.8109232e+03,9.5143796e+02,3.8871151e-03
4.2741466e+05,4.5164525e+06,6.0340395e+03,3.6415945e+03,1.3033158e-04
4.2617486e+05,4.5185893e+06,3.7941258e+03,9.5962629e+02,3.7696976e-03
4.2619948e+05,4.5186081e+06,3.8253950e+03,9.2817191e+02,4.1815403e-03
4.2618842e+05,4.5185885e+06,3.7974514e+03,1.0030616e+03,3.3292274e-03
4.2618054e+05,4.5186019e+06,3.8208676e+03,9.7101057e+02,3.6291118e-03
4.2738522e+05,4.5164045e+06,6.0507216e+03,3.6641906e+03,1.2784486e-04
4.2620607e+05,4.5185759e+06,3.7988110e+03,9.9717849e+02,3.3932529e-03
4.2616859e+05,4.5186039e+06,3.8211292e+03,9.2515836e+02,4.2191701e-03
4.2740773e+05,4.5164471e+06,6.0365731e+03,3.6453311e+03,1.3042383e-04
4.2742603e+05,4.5164604e+06,6.0306325e+03,3.6364071e+03,1.2923783e-04
4.2741195e+05,4.5164802e+06,6.0283974e+03,3.6356025e+03,1.3309751e-04
4.2620590e+05,4.5186111e+06,3.8033042e+03,9.1603537e+02,4.3213175e-03
4.2741397e+05,4.5164504e+06,6.0346892e+03,3.6424251e+03,1.3010159e-04
4.2617229e+05,4.5186024e+06,3.8062003e+03,9.3519071e+02,4.0464364e-03
4.2619212e+05,4.5186066e+06,3.8199430e+03,9.2895258e+02,4.1584965e-03
4.2618739e+05,4.5185825e+06,3.7875066e+03,1.0236999e+03,3.1072732e-03
4.2618959e+05,4.5186031e+06,3.8201905e+03,9.5608071e+02,3.8344292e-03
4.2738332e+05,4.5164012e+06,6.0518466e+03,3.6657027e+03,1.2766834e-04
4.2618816e+05,4.5185890e+06,3.8014743e+03,9.6536081e+02,3.7279555e-03
4.2616051e+05,4.5186092e+06,3.8415677e+03,9.0227416e+02,4.5438319e-03
4.2740842e+05,4.5164451e+06,6.0369944e+03,3.6457384e+03,1.2999890e-04
4.2741075e+05,4.5164384e+06,6.0384245e+03,3.6471210e+03,1.2855642e-04
4.2741097e+05,4.5164725e+06,6.0302948e+03,3.6378603e+03,1.3247701e-04
4.2620696e+05,4.5186083e+06,3.7866124e+03,9.2596513e+02,4.2112137e-03
4.2741550e+05,4.5164498e+06,6.0346223e+03,3.6421700e+03,1.2977885e-04
4.2618054e+05,4.5186009e+06,3.8109214e+03,9.3839136e+02,4.0339421e-03
4.2619006e+05,4.5186122e+06,3.8363491e+03,9.1100840e+02,4.4113568e-03
4.2618739e+05,4.5185825e+06,3.7875066e+03,1.0236999e+03,3.1072732e-03
4.2618717e+05,4.5185902e+06,3.8220336e+03,9.9937406e+02,3.3495649e-03
4.2735061e+05,4.5163494e+06,6.0699212e+03,3.6902658e+03,1.2524859e-04
4.2619393e+05,4.5185895e+06,3.7993461e+03,9.3557945e+02,4.1052794e-03
4.2616821e+05,4.5186047e+06,3.8282998e+03,9.1904225e+02,4.3133359e-03
4.2738255e+05,4.5164118e+06,6.0494713e+03,3.6631016e+03,1.2896400e-04
4.2740726e+05,4.5164334e+06,6.0402267e+03,3.6495955e+03,1.2838096e-04
4.2740848e+05,4.5164581e+06,6.0340311e+03,3.6423880e+03,1.3128414e-04
4.2619400e+05,4.5186229e+06,3.8019584e+03,9.2199286e+02,4.2220680e-03
4.2741331e+05,4.5164470e+06,6.0356626e+03,3.6436213e+03,1.2969813e-04
4.2617377e+05,4.5186067e+06,3.8167748e+03,9.3981329e+02,3.9978681e-03
4.2620162e+05,4.5186199e+06,3.8565815e+03,8.9915948e+02,4.5989084e-03
4.2618739e+05,4.5185825e+06,3.7875066e+03,1.0236999e+03,3.1072732e-03
4.2618717e+05,4.5185902e+06,3.8220336e+03,9.9937406e+02,3.3495649e-03
4.2733739e+05,4.5163298e+06,6.0768525e+03,3.6997590e+03,1.2451743e-04
4.2618927e+05,4.5185824e+06,3.8005257e+03,9.4947588e+02,3.9296743e-03
4.2617343e+05,4.5186007e+06,3.8225050e+03,9.1557357e+02,4.3546169e-03
4.2737749e+05,4.5164019e+06,6.0527119e+03,3.6674062e+03,1.2837523e-04
4.2740724e+05,4.5164329e+06,6.0403432e+03,3.6497309e+03,1.2832639e-04
4.2739034e+05,4.5164253e+06,6.0449600e+03,3.6570304e+03,1.2955713e-04
4.2618657e+05,4.5186175e+06,3.8113051e+03,9.1167601e+02,4.3631626e-03
4.2739882e+05,4.5164247e+06,6.0435269e+03,3.6543390e+03,1.2870733e-04
4.2617417e+05,4.5186006e+06,3.8157162e+03,9.4299933e+02,3.9699427e-03
4.2618708e+05,4.5186094e+06,3.8324289e+03,9.3438476e+02,4.1222620e-03
4.2618734e+05,4.5185843e+06,3.7952607e+03,1.0182368e+03,3.1616869e-03
4.2618717e+05,4.5185902e+06,3.8220336e+03,9.9937406e+02,3.3495649e-03
4.2730583e+05,4.5162810e+06,6.0939983e+03,3.7231228e+03,1.2234855e-04
4.2618342e+05,4.5185887e+06,3.8090397e+03,9.3520408e+02,4.1124766e-03
4.2617533e+05,4.5185950e+06,3.8288016e+03,8.7964272e+02,4.8745806e-03
4.2736666e+05,4.5163914e+06,6.0571383e+03,3.6737730e+03,1.2831206e-04
4.2739365e+05,4.5164186e+06,6.0460803e+03,3.6579133e+03,1.2824772e-04
4.2738511e+05,4.5164203e+06,6.0470449e+03,3.6600361e+03,1.2961107e-04
4.2618839e+05,4.5186099e+06,3.8160369e+03,9.3801992e+02,4.0647319e-03
4.2739882e+05,4.5164247e+06,6.0435269e+03,3.6543390e+03,1.2870733e-04
4.2617417e+05,4.5186006e+06,3.8157162e+03,9.4299933e+02,3.9699427e-03
4.2618657e+05,4.5186019e+06,3.8252071e+03,9.3376279e+02,4.1342922e-03
4.2618733e+05,4.5185845e+06,3.7953744e+03,1.0177091e+03,3.1672545e-03
4.2618849e+05,4.5185944e+06,3.8231948e+03,9.8668990e+02,3.5033215e-03
4.2730106e+05,4.5162841e+06,6.0940570e+03,3.7237701e+03,1.2329916e-04
4.2618474e+05,4.5185807e+06,3.8017478e+03,9.4511032e+02,3.9822185e-03
4.2617533e+05,4.5185950e+06,3.8288016e+03,8.7964272e+02,4.8745806e-03
4.2733440e+05,4.5163485e+06,6.0728796e+03,3.6956048e+03,1.2710478e-04
4.2739190e+05,4.5164190e+06,6.0462780e+03,3.6583485e+03,1.2852720e-04
4.2738543e+05,4.5164202e+06,6.0470087e+03,3.6599565e+03,1.2955997e-04
4.2618676e+05,4.5186025e+06,3.8048328e+03,9.7381689e+02,3.6302895e-03
4.2731569e+05,4.5163138e+06,6.0842706e+03,3.7108243e+03,1.2537187e-04
4.2617526e+05,4.5186007e+06,3.8151355e+03,9.4362741e+02,3.9706508e-03
4.2618649e+05,4.5186029e+06,3.8252048e+03,9.2258608e+02,4.2687082e-03
4.2618776e+05,4.5185879e+06,3.8033980e+03,1.0134522e+03,3.2133830e-03
4.2618736e+05,4.5185950e+06,3.8227450e+03,9.7056894e+02,3.6998095e-03
4.2730106e+05,4.5162841e+06,6.0940570e+03,3.7237701e+03,1.2329916e-04
4.2618604e+05,4.5185889e+06,3.8115919e+03,9.2254714e+02,4.2716679e-03
4.2617402e+05,4.5185979e+06,3.8339764e+03,8.7101553e+02,4.9956380e-03
4.2732309e+05,4.5163341e+06,6.0782504e+03,3.7030912e+03,1.2674936e-04
4.2739848e+05,4.5164251e+06,6.0437260e+03,3.6546481e+03,1.2842087e-04
4.2737420e+05,4.5164026e+06,6.0531376e+03,3.6682950e+03,1.2881301e-04
4.2618974e+05,4.5186152e+06,3.7952789e+03,9.6551674e+02,3.6825942e-03
4.2728728e+05,4.5162729e+06,6.0988493e+03,3.7308583e+03,1.2399237e-04
4.2617426e+05,4.5186004e+06,3.8152768e+03,9.4127705e+02,3.9971879e-03
4.2618925e+05,4.5186172e+06,3.8312556e+03,9.4074993e+02,4.0416881e-03
4.2618593e+05,4.5185863e+06,3.8011263e+03,1.0136932e+03,3.2099340e-03
4.2620457e+05,4.5185996e+06,3.8249584e+03,1.0159293e+03,3.1987965e-03
4.2730427e+05,4.5163019e+06,6.0893217e+03,3.7180033e+03,1.2492935e-04
4.2618542e+05,4.5185846e+06,3.8149088e+03,9.1029452e+02,4.4292554e-03
4.2617402e+05,4.5185979e+06,3.8339764e+03,8.7101553e+02,4.9956380e-03
4.2732235e+05,4.5163434e+06,6.0761611e+03,3.7008069e+03,1.2793149e-04
4.2734497e+05,4.5163613e+06,6.0681233e+03,3.6889227e+03,1.2720280e-04
4.2735495e+05,4.5163711e+06,6.0639433e+03,3.6829316e+03,1.2737522e-04
4.2618954e+05,4.5186135e+06,3.7980609e+03,9.6694541e+02,3.6727923e-03
4.2731820e+05,4.5163151e+06,6.0836983e+03,3.7098950e+03,1.2496737e-04
4.2616789e+05,4.5185967e+06,3.8209659e+03,9.4196166e+02,3.9839383e-03
4.2619153e+05,4.5185921e+06,3.8125120e+03,9.3902023e+02,4.0470257e-03
4.2617862e+05,4.5185814e+06,3.7922341e+03,1.0040575e+03,3.3117142e-03
4.2618499e+05,4.5185939e+06,3.8153088e+03,9.8552448e+02,3.5191176e-03
4.2728848e+05,4.5162821e+06,6.0967345e+03,3.7283585e+03,1.2447947e-04
4.2619045e+05,4.5185745e+06,3.7975804e+03,9.4923127e+02,3.9011236e-03
4.2617595e+05,4.5186089e+06,3.8390441e+03,8.8422185e+02,4.8262870e-03
4.2731882e+05,4.5163275e+06,6.0806791e+03,3.7063962e+03,1.2627816e-04
4.2736146e+05,4.5163734e+06,6.0624815e+03,3.6805093e+03,1.2655828e-04
4.2732236e+05,4.5163289e+06,6.0796348e+03,3.7047565e+03,1.2619654e-04
4.2618642e+05,4.5186119e+06,3.8011201e+03,9.3804658e+02,4.0462457e-03
4.2731893e+05,4.5163121e+06,6.0843138e+03,3.7105113e+03,1.2448241e-04
4.2616789e+05,4.5185967e+06,3.8209659e+03,9.4196166e+02,3.9839383e-03
4.2620516e+05,4.5185895e+06,3.8076364e+03,9.3732384e+02,4.0834096e-03
4.2617789e+05,4.5185824e+06,3.7941882e+03,9.9983427e+02,3.3574334e-03
4.2617989e+05,4.5186061e+06,3.8380812e+03,9.4342233e+02,3.9764354e-03
4.2728848e+05,4.5162821e+06,6.0967345e+03,3.7283585e+03,1.2447947e-04
4.2619068e+05,4.5185919e+06,3.7933455e+03,9.4812463e+02,3.9219068e-03
4.2617614e+05,4.5186086e+06,3.8383816e+03,8.8521577e+02,4.8121682e-03
4.2731615e+05,4.5163235e+06,6.0820915e+03,3.7083281e+03,1.2611994e-04
4.2736078e+05,4.5163727e+06,6.0627767e+03,3.6809274e+03,1.2655186e-04
4.2732782e+05,4.5163383e+06,6.0764981e+03,3.7005299e+03,1.2660394e-04
4.2618839e+05,4.5186159e+06,3.7930900e+03,9.3070961e+02,4.1299972e-03
4.2731295e+05,4.5163035e+06,6.0873282e+03,3.7146561e+03,1.2428377e-04
4.2617128e+05,4.5185927e+06,3.8171649e+03,9.5154443e+02,3.8827058e-03
4.2619384e+05,4.5185912e+06,3.8121361e+03,9.3888805e+02,4.0515848e-03
4.2617351e+05,4.5185792e+06,3.7944766e+03,1.0175322e+03,3.1642391e-03
4.2617835e+05,4.5186070e+06,3.8385054e+03,9.2022343e+02,4.3097673e-03
4.2728951e+05,4.5162909e+06,6.0944651e+03,3.7256534e+03,1.2538356e-04
4.2619234e+05,4.5185931e+06,3.7932363e+03,9.4142343e+02,3.9950586e-03
4.2617614e+05,4.5186086e+06,3.8383816e+03,8.8521577e+02,4.8121682e-03
4.2731441e+05,4.5163238e+06,6.0823225e+03,3.7088034e+03,1.2635635e-04
4.2734204e+05,4.5163456e+06,6.0724973e+03,3.6942745e+03,1.2550148e-04
4.2733045e+05,4.5163404e+06,6.0755315e+03,3.6991110e+03,1.2654318e-04
4.2618266e+05,4.5186149e+06,3.8102240e+03,9.2862849e+02,4.1667583e-03
4.2727826e+05,4.5162647e+06,6.1026288e+03,3.7363043e+03,1.2365475e-04
4.2616905e+05,4.5185950e+06,3.8205934e+03,9.4442970e+02,3.9834806e-03
4.2619715e+05,4.5185907e+06,3.8110070e+03,9.3814822e+02,4.0606770e-03
4.2617819e+05,4.5185789e+06,3.7886215e+03,1.0091157e+03,3.2456531e-03
4.2618058e+05,4.5186090e+06,3.8293576e+03,9.3610016e+02,4.0746397e-03
4.2726799e+05,4.5162643e+06,6.1046480e+03,3.7398864e+03,1.2454554e-04
4.2620171e+05,4.5185863e+06,3.7729367e+03,9.3256793e+02,4.0810251e-03
4.2618250e+05,4.5186031e+06,3.8301312e+03,9.0073154e+02,4.5920859e-03
4.2732260e+05,4.5163344e+06,6.0783661e+03,3.7033017e+03,1.2667393e-04
4.2733654e+05,4.5163436e+06,6.0738612e+03,3.6964914e+03,1.2598379e-04
4.2730370e+05,4.5163082e+06,6.0879111e+03,3.7164689e+03,1.2574228e-04
4.2618384e+05,4.5186133e+06,3.8078296e+03,9.2937237e+02,4.1542049e-03
4.2727826e+05,4.5162647e+06,6.1026288e+03,3.7363043e+03,1.2365475e-04
4.2615259e+05,4.5185924e+06,3.8283421e+03,9.5108785e+02,3.9055600e-03
4.2620307e+05,4.5185895e+06,3.8268379e+03,9.3858697e+02,4.0768258e-03
4.2616731e+05,4.5185853e+06,3.8038761e+03,9.8439803e+02,3.5156642e-03
4.2619969e+05,4.5185985e+06,3.8346886e+03,9.2638859e+02,4.2257018e-03
4.2726245e+05,4.5162580e+06,6.1071451e+03,3.7434070e+03,1.2439609e-04
4.2619869e+05,4.5185861e+06,3.7817156e+03,9.4077787e+02,3.9974219e-03
4.2618248e+05,4.5186023e+06,3.8312965e+03,8.9548207e+02,4.6695174e-03
4.2730008e+05,4.5163080e+06,6.0885410e+03,3.7176216e+03,1.2619817e-04
4.2734748e+05,4.5163571e+06,6.0687765e+03,3.6893747e+03,1.2627613e-04
4.2728191e+05,4.5162769e+06,6.0992131e+03,3.7320004e+03,1.2444914e-04
4.2618756e+05,4.5186085e+06,3.8066348e+03,9.3108428e+02,4.1343021e-03
4.2727561e+05,4.5162627e+06,6.1036587e+03,3.7378177e+03,1.2357124e-04
4.2617748e+05,4.5185939e+06,3.8293285e+03,9.4789890e+02,3.9410347e-03
4.2620429e+05,4.5185906e+06,3.8397122e+03,9.3785740e+02,4.1006751e-03
4.2617043e+05,4.5185901e+06,3.7873551e+03,9.7636126e+02,3.5853825e-03
4.2619596e+05,4.5186061e+06,3.8179538e+03,9.3181406e+02,4.1161891e-03
4.2727656e+05,4.5162692e+06,6.1051312e+03,3.7399189e+03,1.1827164e-04
4.2618603e+05,4.5185926e+06,3.7818893e+03,9.4068271e+02,3.9917672e-03
4.2618249e+05,4.5186015e+06,3.8268116e+03,8.9958670e+02,4.6077960e-03
4.2731007e+05,4.5163215e+06,6.0835414e+03,3.7107073e+03,1.2671499e-04
4.2735031e+05,4.5163608e+06,6.0674134e+03,3.6874782e+03,1.2638198e-04
4.2727261e+05,4.5162605e+06,6.1048205e+03,3.7395247e+03,1.2347703e-04
4.2618767e+05,4.5186086e+06,3.8061344e+03,9.3179245e+02,4.1236608e-03
4.2728236e+05,4.5162727e+06,6.1000330e+03,3.7328558e+03,1.2409105e-04
4.2618032e+05,4.5185953e+06,3.8263647e+03,9.3946061e+02,4.0603084e-03
4.2619624e+05,4.5185963e+06,3.8320776e+03,9.2054374e+02,4.3281129e-03
4.2616867e+05,4.5185879e+06,3.7836366e+03,9.8293080e+02,3.5042352e-03
4.2619794e+05,4.5186027e+06,3.8186084e+03,9.4023627e+02,4.0019121e-03
4.2727656e+05,4.5162692e+06,6.1051312e+03,3.7399189e+03,1.1827164e-04
4.2619844e+05,4.5185885e+06,3.7929079e+03,9.3016549e+02,4.1268567e-03
4.2618376e+05,4.5186037e+06,3.8247864e+03,8.8612289e+02,4.7947432e-03
4.2728984e+05,4.5162885e+06,6.0950342e+03,3.7262716e+03,1.2496617e-04
4.2734345e+05,4.5163521e+06,6.0706737e+03,3.6920245e+03,1.2614913e-04
4.2725813e+05,4.5162369e+06,6.1130453e+03,3.7506633e+03,1.2222550e-04
4.2618647e+05,4.5186094e+06,3.8091848e+03,9.2670817e+02,4.1998230e-03
4.2729845e+05,4.5162936e+06,6.0922986e+03,3.7220993e+03,1.2463323e-04
4.2617572e+05,4.5185947e+06,3.8262780e+03,9.3951585e+02,4.0651489e-03
4.2619176e+05,4.5185853e+06,3.8190445e+03,9.6428722e+02,3.7569475e-03
4.2617230e+05,4.5185954e+06,3.7876596e+03,9.7136162e+02,3.6238298e-03
4.2617950e+05,4.5186078e+06,3.8065518e+03,9.4188764e+02,3.9636939e-03
4.2727656e+05,4.5162692e+06,6.1051312e+03,3.7399189e+03,1.1827164e-04
4.2619708e+05,4.5185993e+06,3.7985961e+03,9.0225909e+02,4.5122315e-03
4.2619421e+05,4.5185879e+06,3.8458507e+03,8.7072426e+02,5.0576970e-03
4.2728835e+05,4.5162877e+06,6.0955070e+03,3.7269927e+03,1.2502371e-04
4.2733966e+05,4.5163479e+06,6.0728598e+03,3.6950629e+03,1.2511602e-04
4.2724825e+05,4.5162203e+06,6.1187738e+03,3.7583972e+03,1.2131556e-04
4.2618514e+05,4.5186101e+06,3.8205544e+03,9.1452077e+02,4.3914098e-03
4.2729872e+05,4.5162938e+06,6.0922762e+03,3.7220557e+03,1.2447516e-04
4.2616842e+05,4.5185931e+06,3.8121597e+03,9.5647942e+02,3.8195543e-03
4.2619046e+05,4.5185874e+06,3.8148384e+03,9.5613114e+02,3.8500430e-03
4.2617230e+05,4.5185954e+06,3.7876596e+03,9.7136162e+02,3.6238298e-03
4.2619175e+05,4.5186007e+06,3.8279881e+03,8.9561678e+02,4.6510244e-03
4.2729591e+05,4.5162991e+06,6.0952110e+03,3.7263677e+03,1.1847295e-04
4.2618718e+05,4.5185968e+06,3.8083909e+03,9.2088492e+02,4.2894155e-03
4.2619365e+05,4.5185908e+06,3.8417498e+03,8.7643909e+02,4.9643330e-03
4.2727959e+05,4.5162825e+06,6.0982883e+03,3.7312347e+03,1.2536221e-04
4.2730228e+05,4.5162973e+06,6.0919779e+03,3.7214765e+03,1.2237680e-04
4.2724222e+05,4.5162161e+06,6.1227407e+03,3.7639740e+03,1.1791428e-04
4.2619028e+05,4.5186081e+06,3.8337719e+03,8.8959633e+02,4.7780233e-03
4.2733799e+05,4.5163427e+06,6.0757917e+03,3.6988406e+03,1.2192773e-04
