coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
418670.00,4516876.40,2.81975e-04,7.62900e-03,5.00000e-03,0.439,-0.088,0.894
418843.50,4516856.30,3.91798e-04,7.25500e-03,5.00000e-03,0.439,-0.088,0.894
419040.00,4516040.00,5.83348e-04,-3.97400e-03,5.00000e-03,0.439,-0.088,0.894
419127.10,4516367.80,6.33581e-04,-1.18930e-02,5.00000e-03,0.439,-0.088,0.894
418972.50,4516813.80,4.84605e-04,4.39000e-04,5.00000e-03,0.439,-0.088,0.894
419292.20,4515987.00,7.88265e-04,-6.19700e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516260.00,7.49634e-04,-2.56800e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516700.00,7.23293e-04,-1.61420e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516920.00,7.05769e-04,-1.29930e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4517140.00,6.85216e-04,-7.91400e-04,5.00000e-03,0.439,-0.088,0.894
419204.70,4517375.40,6.11836e-04,-1.63460e-02,5.00000e-03,0.439,-0.088,0.894
419260.00,4518460.00,4.96770e-04,-8.19700e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516040.00,9.61504e-04,-8.42290e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516260.00,9.55035e-04,-4.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516480.00,9.45405e-04,-4.49680e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516700.00,9.32455e-04,-5.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516920.00,9.16044e-04,-5.52150e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517140.00,8.96056e-04,-5.21850e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517360.00,8.72406e-04,-4.98910e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517580.00,8.45041e-04,-8.17180e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518020.00,7.79151e-04,-5.36870e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518240.00,7.40726e-04,-3.68190e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518460.00,6.98791e-04,-8.51840e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518680.00,6.53512e-04,-9.84860e-03,5.00000e-03,0.439,-0.088,0.894
419574.20,4523793.10,-5.18582e-04,-1.02690e-02,5.00000e-03,0.439,-0.088,0.894
419479.50,4524663.20,-6.52008e-04,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419736.70,4515926.70,1.23852e-03,-1.37100e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4516040.00,1.19618e-03,-8.66360e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516260.00,1.19326e-03,-5.64530e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516480.00,1.18664e-03,-5.91310e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516700.00,1.17611e-03,-6.90740e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516920.00,1.16149e-03,-9.47800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517140.00,1.14264e-03,-8.32090e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517360.00,1.11943e-03,-8.38540e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517580.00,1.09180e-03,-8.71950e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517800.00,1.05971e-03,-6.43700e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518020.00,1.02319e-03,-3.43130e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518240.00,9.82326e-04,-5.27490e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518460.00,9.37239e-04,-8.14720e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518680.00,8.88125e-04,-8.14020e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519120.00,7.78864e-04,-9.25500e-03,5.00000e-03,0.439,-0.088,0.894
419680.60,4519300.10,7.09397e-04,-7.94800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519560.00,6.57165e-04,-1.76660e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4519780.00,5.92671e-04,-2.00250e-02,5.00000e-03,0.439,-0.088,0.894
419734.00,4519979.70,5.66697e-04,-1.72630e-02,5.00000e-03,0.439,-0.088,0.894
419803.90,4520138.60,5.88400e-04,-2.08750e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4520440.00,3.90264e-04,-1.44213e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4523520.00,-4.23429e-04,-2.81200e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4523740.00,-4.61128e-04,-3.16350e-03,5.00000e-03,0.439,-0.088,0.894
419802.80,4523946.00,-4.51851e-04,-6.76700e-03,5.00000e-03,0.439,-0.088,0.894
419762.80,4524377.60,-5.30593e-04,-4.20400e-03,5.00000e-03,0.439,-0.088,0.894
