coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
419920.00,4525720.00,6.94689e-03,-1.82580e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4525940.00,6.61218e-03,-2.35460e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526160.00,6.29245e-03,-9.21000e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526380.00,5.98734e-03,-1.75500e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4527040.00,5.15571e-03,-8.96990e-03,5.00000e-03,-0.753,-0.113,0.648
420248.70,4523884.90,1.09047e-02,1.04310e-02,5.00000e-03,-0.753,-0.113,0.648
420165.70,4524605.70,9.17888e-03,6.29000e-04,5.00000e-03,-0.753,-0.113,0.648
420129.80,4524745.00,8.85423e-03,4.02700e-03,5.00000e-03,-0.753,-0.113,0.648
420140.90,4524988.00,8.39255e-03,1.99400e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4525280.00,7.85043e-03,-4.00900e-04,5.00000e-03,-0.753,-0.113,0.648
420242.50,4525763.20,7.08755e-03,-2.08800e-03,5.00000e-03,-0.753,-0.113,0.648
420051.60,4525848.30,6.83142e-03,-3.18000e-04,5.00000e-03,-0.753,-0.113,0.648
420173.00,4526139.20,6.45166e-03,-1.22220e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526600.00,5.77951e-03,-1.51630e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526820.00,5.49019e-03,-1.71590e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527040.00,5.21543e-03,-6.89760e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527260.00,4.95465e-03,-5.72390e-03,5.00000e-03,-0.753,-0.113,0.648
420465.60,4522929.20,1.39249e-02,1.26600e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523080.00,1.32132e-02,1.11727e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523300.00,1.26152e-02,1.28396e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523520.00,1.20321e-02,1.08774e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523740.00,1.14655e-02,1.01120e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523960.00,1.09168e-02,1.17158e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524180.00,1.03869e-02,9.76870e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524400.00,9.87645e-03,6.13630e-03,5.00000e-03,-0.753,-0.113,0.648
