coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
418670.00,4516876.40,3.03530e-04,7.62900e-03,5.00000e-03,0.439,-0.088,0.894
418843.50,4516856.30,4.18316e-04,7.25500e-03,5.00000e-03,0.439,-0.088,0.894
419040.00,4516040.00,5.78070e-04,-3.97400e-03,5.00000e-03,0.439,-0.088,0.894
419127.10,4516367.80,6.51856e-04,-1.18930e-02,5.00000e-03,0.439,-0.088,0.894
418972.50,4516813.80,5.16648e-04,4.39000e-04,5.00000e-03,0.439,-0.088,0.894
419292.20,4515987.00,7.91123e-04,-6.19700e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516260.00,7.70978e-04,-2.56800e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516700.00,7.76607e-04,-1.61420e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4516920.00,7.74388e-04,-1.29930e-03,5.00000e-03,0.439,-0.088,0.894
419260.00,4517140.00,7.68620e-04,-7.91400e-04,5.00000e-03,0.439,-0.088,0.894
419204.70,4517375.40,7.01086e-04,-1.63460e-02,5.00000e-03,0.439,-0.088,0.894
419260.00,4518460.00,6.59315e-04,-8.19700e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516040.00,9.85732e-04,-8.42290e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516260.00,1.00123e-03,-4.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516480.00,1.01307e-03,-4.49680e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516700.00,1.02091e-03,-5.13330e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4516920.00,1.02445e-03,-5.52150e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517140.00,1.02344e-03,-5.21850e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517360.00,1.01772e-03,-4.98910e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4517580.00,1.00717e-03,-8.17180e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518020.00,9.71642e-04,-5.36870e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518240.00,9.46883e-04,-3.68190e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518460.00,9.17761e-04,-8.51840e-03,5.00000e-03,0.439,-0.088,0.894
419480.00,4518680.00,8.84604e-04,-9.84860e-03,5.00000e-03,0.439,-0.088,0.894
419574.20,4523793.10,6.01496e-05,-1.02690e-02,5.00000e-03,0.439,-0.088,0.894
419479.50,4524663.20,-1.91758e-05,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419736.70,4515926.70,1.28446e-03,-1.37100e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4516040.00,1.25144e-03,-8.66360e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516260.00,1.27752e-03,-5.64530e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516480.00,1.29919e-03,-5.91310e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516700.00,1.31595e-03,-6.90740e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4516920.00,1.32734e-03,-9.47800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517140.00,1.33296e-03,-8.32090e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517360.00,1.33250e-03,-8.38540e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517580.00,1.32574e-03,-8.71950e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4517800.00,1.31257e-03,-6.43700e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518020.00,1.29301e-03,-3.43130e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518240.00,1.26718e-03,-5.27490e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518460.00,1.23534e-03,-8.14720e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4518680.00,1.19785e-03,-8.14020e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519120.00,1.10795e-03,-9.25500e-03,5.00000e-03,0.439,-0.088,0.894
419680.60,4519300.10,1.03794e-03,-7.94800e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4519560.00,1.00229e-03,-1.76660e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4519780.00,9.45305e-04,-2.00250e-02,5.00000e-03,0.439,-0.088,0.894
419734.00,4519979.70,9.37293e-04,-1.72630e-02,5.00000e-03,0.439,-0.088,0.894
419803.90,4520138.60,9.87061e-04,-2.08750e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4520440.00,7.66622e-04,-1.44213e-02,5.00000e-03,0.439,-0.088,0.894
419700.00,4523520.00,1.34107e-04,-2.81200e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4523740.00,1.09983e-04,-3.16350e-03,5.00000e-03,0.439,-0.088,0.894
419802.80,4523946.00,1.26755e-04,-6.76700e-03,5.00000e-03,0.439,-0.088,0.894
419762.80,4524377.60,7.23504e-05,-4.20400e-03,5.00000e-03,0.439,-0.088,0.894
419700.00,4524840.00,2.35346e-05,-4.91360e-03,5.00000e-03,0.439,-0.088,0.894
419696.00,4525212.70,3.91432e-06,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419712.10,4525942.60,-1.89999e-05,-1.86810e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4515820.00,1.52422e-03,-1.15588e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4516040.00,1.56858e-03,-8.28580e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4516260.00,1.60844e-03,-9.31760e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4516480.00,1.64304e-03,-8.02960e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4516700.00,1.67166e-03,-9.07400e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4516920.00,1.69360e-03,-9.57850e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4517140.00,1.70827e-03,-8.93870e-03,5.00000e-03,0.439,-0.088,0.894
419826.90,4517323.30,1.54402e-03,-8.51500e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4517580.00,1.71390e-03,-1.12535e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4517800.00,1.70423e-03,-9.90500e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4518020.00,1.68608e-03,-6.13580e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4518240.00,1.65952e-03,-5.95450e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4518460.00,1.62481e-03,-6.57550e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4518680.00,1.58236e-03,-6.76430e-03,5.00000e-03,0.439,-0.088,0.894
419918.10,4518969.80,1.51202e-03,-1.99130e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4519120.00,1.47663e-03,-1.02880e-02,5.00000e-03,0.439,-0.088,0.894
419836.30,4519274.70,1.28745e-03,-1.74440e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4519560.00,1.34835e-03,-2.36303e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4519780.00,1.27803e-03,-1.61575e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4520000.00,1.20489e-03,-1.45468e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4520220.00,1.12990e-03,-1.53315e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4520440.00,1.05402e-03,-1.11315e-02,5.00000e-03,0.439,-0.088,0.894
419920.00,4520660.00,9.78131e-04,-8.48800e-03,5.00000e-03,0.439,-0.088,0.894
419920.00,4520880.00,9.03059e-04,-2.66620e-03,5.00000e-03,0.439,-0.088,0.894
