xcen,ycen,depth,dVol
4.2631326e+05,4.5188202e+06,2.6216290e+03,5.0703113e+06
4.2634205e+05,4.5188415e+06,2.5988804e+03,4.9736566e+06
4.2632159e+05,4.5188315e+06,2.6424389e+03,5.1023839e+06
4.2631738e+05,4.5188221e+06,2.6072354e+03,5.0364340e+06
4.2632173e+05,4.5188375e+06,2.6129296e+03,4.9978312e+06
4.2633920e+05,4.5188258e+06,2.6169355e+03,5.0827107e+06
4.2630261e+05,4.5188288e+06,2.6355277e+03,5.0773782e+06
4.2632374e+05,4.5188408e+06,2.6118397e+03,5.0626615e+06
4.2632705e+05,4.5188283e+06,2.5880632e+03,4.9921777e+06
4.2632533e+05,4.5188272e+06,2.6176617e+03,5.0252272e+06
4.2631486e+05,4.5188238e+06,2.6188005e+03,5.0530304e+06
4.2632890e+05,4.5188396e+06,2.6142974e+03,5.0183611e+06
4.2631103e+05,4.5188342e+06,2.6416100e+03,5.0938638e+06
4.2631591e+05,4.5188203e+06,2.6080104e+03,5.0370936e+06
4.2630212e+05,4.5188369e+06,2.6012399e+03,4.9768581e+06
4.2633906e+05,4.5188236e+06,2.6179439e+03,5.0584736e+06
4.2631100e+05,4.5188301e+06,2.6317337e+03,5.0491158e+06
4.2632677e+05,4.5188418e+06,2.6192738e+03,5.0817930e+06
4.2632864e+05,4.5188273e+06,2.5808026e+03,4.9778384e+06
4.2633218e+05,4.5188235e+06,2.6180995e+03,5.0333739e+06
4.2632193e+05,4.5188180e+06,2.6236435e+03,5.0599608e+06
4.2632482e+05,4.5188381e+06,2.6193318e+03,5.0210114e+06
4.2632405e+05,4.5188265e+06,2.6427284e+03,5.1076411e+06
4.2631415e+05,4.5188120e+06,2.6063285e+03,5.0772437e+06
4.2632597e+05,4.5188273e+06,2.5876443e+03,4.9970518e+06
4.2633892e+05,4.5188332e+06,2.6138711e+03,5.0290369e+06
4.2633937e+05,4.5188210e+06,2.6471426e+03,5.1320869e+06
4.2633801e+05,4.5188354e+06,2.6223688e+03,5.0924629e+06
4.2632717e+05,4.5188346e+06,2.5917852e+03,4.9824819e+06
4.2632822e+05,4.5188249e+06,2.6201803e+03,5.0418750e+06
4.2633837e+05,4.5188151e+06,2.6205455e+03,5.0795796e+06
4.2633421e+05,4.5188381e+06,2.6196916e+03,5.0212707e+06
4.2631769e+05,4.5188299e+06,2.6481252e+03,5.1111425e+06
4.2632517e+05,4.5188199e+06,2.6159168e+03,5.0676585e+06
4.2631549e+05,4.5188184e+06,2.6036720e+03,5.0540972e+06
4.2633891e+05,4.5188281e+06,2.6141516e+03,5.0482606e+06
4.2633453e+05,4.5188211e+06,2.6326518e+03,5.0981000e+06
4.2633671e+05,4.5188379e+06,2.6198739e+03,5.0884589e+06
4.2634050e+05,4.5188082e+06,2.6195635e+03,5.0932446e+06
4.2632154e+05,4.5188315e+06,2.5971002e+03,4.9555932e+06
4.2633491e+05,4.5188202e+06,2.6375320e+03,5.0965481e+06
4.2633548e+05,4.5188376e+06,2.6214349e+03,5.0419628e+06
4.2631024e+05,4.5188185e+06,2.6566233e+03,5.1508071e+06
4.2632343e+05,4.5188195e+06,2.6140497e+03,5.0668891e+06
4.2632307e+05,4.5188200e+06,2.6151581e+03,5.0702792e+06
4.2633439e+05,4.5188373e+06,2.6254198e+03,5.0965866e+06
4.2633136e+05,4.5188177e+06,2.6266849e+03,5.0728741e+06
4.2633369e+05,4.5188284e+06,2.6303098e+03,5.0969750e+06
4.2634046e+05,4.5188184e+06,2.6225672e+03,5.0898429e+06
4.2632503e+05,4.5188208e+06,2.6237625e+03,5.0418612e+06
4.2632567e+05,4.5188171e+06,2.6384865e+03,5.0838757e+06
4.2633564e+05,4.5188383e+06,2.6196449e+03,5.0323688e+06
4.2631381e+05,4.5188201e+06,2.6524789e+03,5.1519700e+06
4.2631625e+05,4.5188180e+06,2.6170235e+03,5.0374579e+06
4.2632005e+05,4.5188274e+06,2.6124429e+03,5.0674093e+06
4.2633680e+05,4.5188441e+06,2.6254204e+03,5.1061094e+06
4.2632465e+05,4.5188132e+06,2.6229674e+03,5.0668008e+06
4.2633641e+05,4.5188225e+06,2.6362687e+03,5.1065249e+06
4.2633390e+05,4.5188193e+06,2.6348440e+03,5.1042363e+06
4.2632675e+05,4.5188215e+06,2.6267286e+03,5.0494688e+06
4.2632756e+05,4.5188197e+06,2.6370505e+03,5.0931038e+06
4.2631859e+05,4.5188251e+06,2.6174190e+03,5.0347113e+06
4.2631276e+05,4.5188204e+06,2.6388370e+03,5.1122671e+06
4.2631903e+05,4.5188225e+06,2.6146158e+03,5.0558141e+06
4.2631026e+05,4.5188180e+06,2.6202060e+03,5.0646568e+06
4.2632784e+05,4.5188333e+06,2.6224800e+03,5.0755710e+06
4.2633241e+05,4.5188178e+06,2.6049111e+03,5.0638049e+06
4.2632652e+05,4.5188207e+06,2.6328064e+03,5.0851760e+06
4.2633217e+05,4.5188286e+06,2.6494371e+03,5.1300813e+06
4.2632610e+05,4.5188181e+06,2.6223808e+03,5.0401622e+06
4.2632811e+05,4.5188008e+06,2.6604745e+03,5.1480207e+06
4.2630758e+05,4.5188270e+06,2.5980593e+03,4.9554996e+06
4.2633189e+05,4.5188200e+06,2.6362071e+03,5.0931475e+06
4.2632289e+05,4.5188190e+06,2.6075241e+03,5.0467958e+06
4.2630980e+05,4.5188146e+06,2.6228878e+03,5.0759064e+06
4.2633013e+05,4.5188444e+06,2.6255981e+03,5.0796196e+06
4.2632037e+05,4.5188187e+06,2.6111210e+03,5.0750457e+06
4.2633842e+05,4.5188315e+06,2.6229112e+03,5.0894955e+06
4.2633294e+05,4.5188321e+06,2.6375648e+03,5.1077242e+06
4.2633199e+05,4.5188260e+06,2.6153682e+03,5.0553129e+06
4.2632835e+05,4.5188207e+06,2.6357670e+03,5.0997189e+06
4.2631204e+05,4.5188243e+06,2.6136403e+03,4.9955367e+06
4.2633389e+05,4.5188320e+06,2.6309514e+03,5.1025178e+06
4.2634838e+05,4.5188302e+06,2.6022064e+03,5.0190071e+06
4.2631404e+05,4.5188177e+06,2.6225977e+03,5.0477695e+06
4.2632861e+05,4.5188335e+06,2.6265501e+03,5.0791798e+06
4.2632329e+05,4.5188228e+06,2.6099528e+03,5.0868054e+06
4.2634846e+05,4.5188303e+06,2.6439333e+03,5.1447452e+06
4.2634029e+05,4.5188315e+06,2.6303363e+03,5.0966456e+06
4.2632774e+05,4.5188297e+06,2.6062774e+03,5.0194088e+06
4.2632586e+05,4.5188100e+06,2.6247867e+03,5.0683565e+06
4.2631885e+05,4.5188255e+06,2.6049198e+03,4.9878192e+06
4.2632605e+05,4.5188276e+06,2.6353684e+03,5.0996558e+06
4.2633166e+05,4.5188292e+06,2.5990991e+03,4.9986292e+06
4.2631346e+05,4.5188112e+06,2.6271699e+03,5.0572983e+06
4.2630022e+05,4.5188422e+06,2.6320928e+03,5.0680425e+06
4.2633277e+05,4.5188245e+06,2.6075921e+03,5.0776194e+06
4.2633868e+05,4.5188238e+06,2.6447763e+03,5.1296107e+06
4.2632415e+05,4.5188310e+06,2.6020657e+03,5.0021983e+06
4.2631397e+05,4.5188156e+06,2.6119522e+03,5.0270276e+06
4.2631717e+05,4.5188154e+06,2.6203323e+03,5.0602033e+06
4.2631147e+05,4.5188187e+06,2.5928604e+03,4.9542505e+06
4.2632875e+05,4.5188262e+06,2.6377775e+03,5.1067919e+06
4.2635243e+05,4.5188267e+06,2.5901281e+03,4.9782444e+06
4.2631347e+05,4.5188271e+06,2.6413863e+03,5.1100192e+06
4.2629763e+05,4.5188302e+06,2.6111512e+03,5.0298011e+06
4.2632409e+05,4.5188269e+06,2.5978437e+03,4.9999112e+06
4.2632770e+05,4.5188230e+06,2.6278063e+03,5.0922501e+06
4.2630906e+05,4.5188410e+06,2.5830266e+03,4.9439503e+06
4.2631867e+05,4.5188190e+06,2.6349564e+03,5.0723835e+06
4.2632287e+05,4.5188192e+06,2.6172313e+03,5.0947594e+06
4.2630666e+05,4.5188244e+06,2.6072272e+03,4.9820797e+06
4.2632380e+05,4.5188380e+06,2.6334466e+03,5.1158751e+06
4.2633520e+05,4.5188254e+06,2.6129066e+03,5.0418181e+06
4.2632820e+05,4.5188254e+06,2.6477476e+03,5.1211698e+06
4.2630314e+05,4.5188290e+06,2.6243061e+03,5.0786610e+06
4.2632042e+05,4.5188274e+06,2.6314714e+03,5.0851952e+06
4.2632024e+05,4.5188287e+06,2.6388454e+03,5.1115505e+06
4.2631633e+05,4.5188308e+06,2.6280679e+03,5.0755427e+06
4.2631402e+05,4.5188215e+06,2.6402227e+03,5.1033643e+06
4.2631414e+05,4.5188261e+06,2.6143118e+03,5.0416291e+06
4.2631065e+05,4.5188297e+06,2.5945921e+03,4.9613602e+06
4.2632144e+05,4.5188379e+06,2.6243756e+03,5.0857137e+06
4.2634589e+05,4.5188263e+06,2.6080327e+03,5.0453921e+06
4.2632076e+05,4.5188264e+06,2.6391250e+03,5.1049904e+06
4.2630393e+05,4.5188281e+06,2.6235326e+03,5.0655807e+06
4.2633514e+05,4.5188264e+06,2.6250310e+03,5.0606074e+06
4.2633146e+05,4.5188152e+06,2.6594852e+03,5.1690376e+06
4.2629760e+05,4.5188432e+06,2.5950717e+03,4.9903582e+06
4.2631906e+05,4.5188206e+06,2.6483193e+03,5.1192517e+06
4.2632638e+05,4.5188179e+06,2.5854627e+03,4.9651417e+06
4.2631360e+05,4.5188292e+06,2.6061799e+03,5.0034800e+06
4.2633463e+05,4.5188313e+06,2.6172073e+03,5.0520142e+06
4.2633178e+05,4.5188303e+06,2.6058791e+03,5.0293069e+06
4.2631644e+05,4.5188307e+06,2.6302503e+03,5.0802126e+06
4.2630868e+05,4.5188282e+06,2.6040993e+03,5.0205299e+06
4.2634765e+05,4.5188262e+06,2.6159434e+03,5.0231542e+06
4.2633097e+05,4.5188208e+06,2.6381018e+03,5.1166647e+06
4.2630858e+05,4.5188366e+06,2.6116460e+03,5.0243068e+06
4.2631234e+05,4.5188246e+06,2.6402152e+03,5.1071544e+06
4.2633466e+05,4.5188243e+06,2.6062823e+03,5.0074136e+06
4.2632519e+05,4.5188302e+06,2.6007117e+03,4.9772381e+06
4.2632148e+05,4.5188453e+06,2.5794922e+03,4.9534479e+06
4.2634449e+05,4.5188192e+06,2.5989942e+03,5.0437392e+06
4.2633020e+05,4.5188291e+06,2.6298442e+03,5.0709939e+06
4.2630379e+05,4.5188299e+06,2.6251375e+03,5.1012993e+06
4.2633930e+05,4.5188253e+06,2.6195206e+03,5.0420079e+06
4.2632912e+05,4.5188285e+06,2.6188974e+03,5.0734173e+06
4.2630343e+05,4.5188372e+06,2.6116617e+03,5.0269811e+06
4.2632959e+05,4.5188200e+06,2.6398839e+03,5.1128703e+06
4.2633677e+05,4.5188250e+06,2.6072805e+03,5.0155983e+06
4.2633237e+05,4.5188252e+06,2.6106246e+03,5.0124693e+06
4.2632270e+05,4.5188429e+06,2.5871928e+03,4.9619830e+06
4.2633827e+05,4.5188351e+06,2.6225301e+03,5.0299886e+06
4.2631877e+05,4.5188401e+06,2.6216927e+03,5.0335549e+06
4.2632736e+05,4.5188238e+06,2.5950915e+03,5.0094066e+06
4.2632957e+05,4.5188285e+06,2.6128596e+03,5.0366473e+06
4.2633615e+05,4.5188262e+06,2.6230284e+03,5.0640533e+06
4.2631236e+05,4.5188277e+06,2.6270328e+03,5.0668136e+06
4.2633126e+05,4.5188248e+06,2.6445680e+03,5.1261772e+06
4.2631390e+05,4.5188246e+06,2.6353964e+03,5.1288289e+06
4.2633286e+05,4.5188202e+06,2.6204462e+03,5.0591745e+06
4.2631999e+05,4.5188489e+06,2.6332301e+03,5.0628256e+06
4.2633116e+05,4.5188322e+06,2.6215196e+03,5.0360501e+06
4.2630654e+05,4.5188377e+06,2.6246198e+03,5.0628348e+06
4.2633373e+05,4.5188262e+06,2.6122255e+03,5.0405928e+06
4.2632635e+05,4.5188316e+06,2.5994081e+03,4.9824626e+06
4.2633076e+05,4.5188106e+06,2.6407392e+03,5.1611175e+06
4.2631022e+05,4.5188292e+06,2.6215345e+03,5.0503119e+06
4.2632891e+05,4.5188214e+06,2.6473181e+03,5.1467341e+06
4.2631274e+05,4.5188219e+06,2.6330950e+03,5.1132023e+06
4.2632914e+05,4.5188164e+06,2.6205982e+03,5.0679500e+06
4.2632135e+05,4.5188394e+06,2.6286370e+03,5.0752621e+06
4.2633615e+05,4.5188270e+06,2.6276765e+03,5.0679239e+06
4.2630818e+05,4.5188427e+06,2.6375777e+03,5.1089290e+06
4.2634319e+05,4.5188246e+06,2.6159791e+03,5.0466276e+06
4.2632715e+05,4.5188240e+06,2.6090934e+03,5.0346850e+06
4.2632545e+05,4.5188093e+06,2.6262989e+03,5.1262223e+06
4.2629841e+05,4.5188206e+06,2.6299529e+03,5.0622629e+06
4.2632247e+05,4.5188302e+06,2.6401230e+03,5.1156338e+06
4.2631113e+05,4.5188313e+06,2.6199410e+03,5.0578265e+06
4.2633343e+05,4.5188219e+06,2.6128890e+03,5.0371034e+06
4.2630821e+05,4.5188312e+06,2.6261067e+03,5.0687599e+06
4.2632525e+05,4.5188316e+06,2.6354686e+03,5.0822862e+06
4.2630798e+05,4.5188375e+06,2.6309273e+03,5.0942581e+06
4.2633408e+05,4.5188333e+06,2.6254535e+03,5.0719113e+06
4.2632656e+05,4.5188227e+06,2.6078397e+03,5.0285854e+06
4.2631006e+05,4.5188142e+06,2.6280429e+03,5.1069322e+06
4.2630744e+05,4.5188228e+06,2.6156782e+03,5.0304794e+06
4.2632547e+05,4.5188216e+06,2.6625077e+03,5.1931623e+06
4.2631597e+05,4.5188125e+06,2.6021354e+03,5.0044770e+06
4.2632856e+05,4.5188318e+06,2.6201288e+03,5.0557277e+06
4.2630589e+05,4.5188227e+06,2.6278365e+03,5.0874893e+06
4.2631833e+05,4.5188255e+06,2.6314126e+03,5.0580764e+06
4.2630108e+05,4.5188396e+06,2.6157683e+03,5.0508377e+06
4.2632602e+05,4.5188368e+06,2.6274105e+03,5.0710494e+06
4.2633060e+05,4.5188191e+06,2.5938015e+03,5.0020571e+06
4.2630243e+05,4.5188226e+06,2.6211807e+03,5.0842881e+06
4.2631719e+05,4.5188256e+06,2.6212414e+03,5.0409479e+06
4.2632694e+05,4.5188245e+06,2.6373019e+03,5.1181603e+06
4.2632706e+05,4.5188245e+06,2.6039263e+03,5.0707533e+06
4.2633127e+05,4.5188368e+06,2.5998231e+03,4.9982772e+06
4.2630605e+05,4.5188198e+06,2.6140912e+03,5.0675028e+06
4.2631908e+05,4.5188261e+06,2.6336317e+03,5.0625620e+06
4.2630183e+05,4.5188489e+06,2.6406144e+03,5.1092440e+06
4.2632369e+05,4.5188362e+06,2.6254851e+03,5.0592742e+06
4.2634312e+05,4.5188282e+06,2.6006884e+03,4.9829270e+06
4.2631974e+05,4.5188233e+06,2.6211771e+03,5.0534543e+06
4.2632389e+05,4.5188224e+06,2.6290219e+03,5.0782231e+06
4.2632747e+05,4.5188218e+06,2.6289010e+03,5.1057725e+06
4.2632599e+05,4.5188247e+06,2.6142073e+03,5.0930337e+06
4.2634162e+05,4.5188310e+06,2.6010160e+03,5.0191820e+06
4.2630871e+05,4.5188210e+06,2.6173945e+03,5.0663959e+06
4.2632830e+05,4.5188317e+06,2.6217602e+03,5.0222468e+06
4.2630845e+05,4.5188457e+06,2.6376116e+03,5.1149606e+06
4.2632516e+05,4.5188426e+06,2.6177599e+03,5.0563984e+06
4.2632443e+05,4.5188225e+06,2.6114665e+03,5.0390621e+06
4.2632304e+05,4.5188265e+06,2.6139866e+03,5.0283926e+06
4.2631934e+05,4.5187990e+06,2.6376053e+03,5.0956430e+06
4.2634045e+05,4.5188249e+06,2.6172781e+03,5.0804180e+06
4.2632887e+05,4.5188311e+06,2.6097390e+03,5.0743683e+06
4.2632291e+05,4.5188250e+06,2.6081338e+03,5.0457605e+06
4.2629869e+05,4.5188265e+06,2.6238522e+03,5.1014145e+06
4.2633503e+05,4.5188273e+06,2.6256369e+03,5.0602005e+06
4.2631135e+05,4.5188478e+06,2.6495273e+03,5.1220748e+06
4.2632217e+05,4.5188359e+06,2.6108136e+03,5.0399273e+06
4.2631164e+05,4.5188165e+06,2.6119223e+03,5.0615996e+06
4.2631133e+05,4.5188305e+06,2.6140541e+03,5.0369888e+06
4.2632155e+05,4.5188057e+06,2.6312186e+03,5.0819284e+06
4.2633841e+05,4.5188116e+06,2.6317122e+03,5.1223849e+06
4.2633712e+05,4.5188281e+06,2.6077051e+03,5.0541030e+06
4.2632276e+05,4.5188264e+06,2.6073092e+03,5.0253098e+06
4.2630244e+05,4.5188305e+06,2.6274014e+03,5.1047887e+06
4.2632213e+05,4.5188283e+06,2.6271458e+03,5.0760765e+06
4.2631588e+05,4.5188385e+06,2.6451186e+03,5.1180888e+06
4.2630968e+05,4.5188394e+06,2.6170561e+03,5.0073148e+06
4.2632203e+05,4.5188124e+06,2.5976919e+03,5.0264520e+06
4.2630159e+05,4.5188396e+06,2.6132141e+03,5.0236965e+06
4.2632176e+05,4.5188071e+06,2.6291818e+03,5.0775829e+06
4.2632649e+05,4.5188181e+06,2.6319655e+03,5.0975514e+06
4.2632575e+05,4.5188260e+06,2.6206128e+03,5.0834912e+06
4.2631114e+05,4.5188289e+06,2.6212871e+03,5.0762627e+06
4.2630756e+05,4.5188289e+06,2.6253350e+03,5.0838657e+06
4.2632120e+05,4.5188257e+06,2.6231902e+03,5.0706794e+06
4.2632587e+05,4.5188308e+06,2.6405250e+03,5.1205855e+06
4.2631568e+05,4.5188291e+06,2.6199697e+03,5.0409502e+06
4.2631689e+05,4.5188246e+06,2.6128934e+03,5.0499626e+06
4.2630857e+05,4.5188338e+06,2.6110335e+03,5.0311133e+06
4.2631802e+05,4.5188186e+06,2.6168514e+03,5.0412900e+06
4.2633494e+05,4.5188214e+06,2.6623071e+03,5.1584060e+06
4.2632461e+05,4.5188245e+06,2.6038301e+03,5.0382670e+06
4.2630583e+05,4.5188284e+06,2.6221610e+03,5.0887036e+06
4.2632213e+05,4.5188269e+06,2.6277365e+03,5.0854745e+06
4.2632350e+05,4.5188249e+06,2.5979056e+03,4.9983140e+06
4.2633622e+05,4.5188232e+06,2.6327820e+03,5.0963217e+06
4.2632940e+05,4.5188236e+06,2.6117400e+03,5.0160389e+06
4.2631777e+05,4.5188271e+06,2.6056326e+03,5.0447683e+06
4.2630491e+05,4.5188371e+06,2.6174884e+03,5.0486426e+06
4.2631075e+05,4.5188163e+06,2.6208686e+03,5.0706874e+06
4.2631958e+05,4.5188273e+06,2.6501602e+03,5.1332079e+06
4.2633636e+05,4.5188203e+06,2.6140589e+03,5.0550843e+06
4.2631115e+05,4.5188195e+06,2.6221636e+03,5.0962791e+06
4.2632332e+05,4.5188277e+06,2.6371534e+03,5.1182663e+06
4.2631409e+05,4.5188338e+06,2.6147928e+03,5.0185000e+06
4.2633990e+05,4.5188253e+06,2.6374638e+03,5.1063512e+06
4.2632715e+05,4.5188252e+06,2.6200665e+03,5.0434791e+06
4.2632428e+05,4.5188278e+06,2.5986799e+03,5.0231317e+06
4.2630740e+05,4.5188325e+06,2.6247599e+03,5.0760304e+06
4.2631245e+05,4.5188092e+06,2.6310650e+03,5.0831854e+06
4.2632532e+05,4.5188233e+06,2.6470077e+03,5.1417661e+06
4.2633339e+05,4.5188187e+06,2.6164416e+03,5.0648157e+06
4.2630237e+05,4.5188164e+06,2.6198071e+03,5.0944093e+06
4.2633033e+05,4.5188322e+06,2.6412221e+03,5.1178736e+06
4.2632066e+05,4.5188508e+06,2.6126915e+03,5.0129785e+06
4.2633491e+05,4.5188283e+06,2.6177100e+03,5.0561511e+06
4.2632767e+05,4.5188189e+06,2.6185111e+03,5.0407848e+06
4.2632383e+05,4.5188228e+06,2.5948538e+03,4.9930425e+06
4.2631551e+05,4.5188348e+06,2.5860094e+03,4.9825163e+06
4.2632557e+05,4.5188107e+06,2.6297188e+03,5.0714845e+06
4.2632029e+05,4.5188305e+06,2.6345391e+03,5.0947419e+06
4.2633704e+05,4.5188214e+06,2.6205265e+03,5.0753426e+06
4.2631333e+05,4.5188201e+06,2.6194237e+03,5.0881369e+06
4.2632403e+05,4.5188190e+06,2.6526127e+03,5.1463678e+06
4.2632691e+05,4.5188275e+06,2.6169816e+03,5.0542423e+06
4.2633873e+05,4.5188322e+06,2.6149982e+03,5.0483669e+06
4.2633002e+05,4.5188222e+06,2.5908732e+03,4.9770739e+06
4.2634349e+05,4.5188164e+06,2.6093881e+03,5.0363919e+06
4.2631339e+05,4.5188248e+06,2.5982232e+03,5.0324496e+06
4.2631764e+05,4.5188229e+06,2.6192630e+03,5.0553353e+06
4.2631799e+05,4.5188400e+06,2.6162751e+03,5.0653120e+06
4.2634449e+05,4.5188167e+06,2.6128467e+03,5.0788736e+06
4.2632370e+05,4.5188208e+06,2.6231242e+03,5.0793550e+06
4.2631526e+05,4.5188274e+06,2.6498097e+03,5.1490460e+06
4.2632065e+05,4.5188396e+06,2.6126296e+03,5.0461777e+06
4.2632659e+05,4.5188290e+06,2.6258753e+03,5.0692276e+06
4.2633031e+05,4.5188228e+06,2.6128104e+03,5.0375395e+06
4.2633660e+05,4.5188271e+06,2.6252507e+03,5.0616833e+06
4.2631687e+05,4.5188227e+06,2.5989363e+03,5.0287773e+06
4.2630838e+05,4.5188211e+06,2.6221650e+03,5.0461099e+06
4.2631579e+05,4.5188488e+06,2.6130449e+03,5.0478852e+06
4.2632495e+05,4.5188297e+06,2.6130080e+03,5.0469725e+06
4.2632017e+05,4.5188263e+06,2.6270959e+03,5.0904505e+06
4.2632203e+05,4.5188370e+06,2.6403890e+03,5.1187614e+06
4.2632992e+05,4.5188444e+06,2.5972242e+03,5.0019723e+06
4.2633337e+05,4.5188305e+06,2.6520998e+03,5.1504632e+06
4.2633310e+05,4.5188118e+06,2.6120462e+03,5.0369424e+06
4.2634507e+05,4.5188329e+06,2.6106379e+03,5.0441204e+06
4.2631936e+05,4.5188224e+06,2.6161435e+03,5.0619417e+06
4.2631563e+05,4.5188180e+06,2.6303922e+03,5.0700307e+06
4.2631747e+05,4.5188375e+06,2.6164699e+03,5.0497255e+06
4.2632706e+05,4.5188453e+06,2.5927634e+03,4.9719505e+06
4.2631698e+05,4.5188329e+06,2.6255864e+03,5.0903593e+06
4.2633616e+05,4.5188358e+06,2.6228424e+03,5.0601927e+06
4.2632987e+05,4.5188270e+06,2.6161297e+03,5.0607364e+06
4.2633230e+05,4.5188379e+06,2.6225191e+03,5.0743667e+06
4.2632984e+05,4.5188141e+06,2.6173469e+03,5.0538270e+06
4.2632728e+05,4.5188289e+06,2.6188149e+03,5.0476808e+06
4.2631324e+05,4.5188223e+06,2.6232701e+03,5.0889106e+06
4.2631035e+05,4.5188195e+06,2.6430591e+03,5.1001032e+06
4.2631609e+05,4.5188469e+06,2.6063486e+03,5.0260350e+06
4.2633149e+05,4.5188420e+06,2.5993253e+03,4.9911840e+06
4.2630726e+05,4.5188302e+06,2.6236198e+03,5.0991383e+06
4.2634098e+05,4.5188377e+06,2.6293760e+03,5.0772647e+06
4.2634197e+05,4.5188179e+06,2.6275876e+03,5.0786241e+06
4.2632811e+05,4.5188350e+06,2.6298420e+03,5.0555972e+06
4.2632164e+05,4.5188079e+06,2.6251853e+03,5.0838845e+06
4.2633010e+05,4.5188201e+06,2.6277436e+03,5.0541967e+06
4.2631751e+05,4.5188229e+06,2.6257790e+03,5.0787132e+06
4.2631376e+05,4.5188234e+06,2.6445680e+03,5.0879625e+06
4.2630786e+05,4.5188527e+06,2.6021578e+03,5.0013979e+06
4.2633376e+05,4.5188260e+06,2.6129234e+03,5.0501465e+06
4.2630688e+05,4.5188290e+06,2.6247283e+03,5.1066567e+06
4.2633025e+05,4.5188349e+06,2.6210171e+03,5.0533747e+06
4.2633026e+05,4.5188142e+06,2.6323468e+03,5.0882412e+06
4.2631893e+05,4.5188391e+06,2.6356104e+03,5.0803741e+06
4.2630354e+05,4.5188216e+06,2.6307537e+03,5.0848892e+06
4.2632606e+05,4.5188165e+06,2.6306346e+03,5.0407550e+06
4.2631311e+05,4.5188323e+06,2.6094848e+03,5.0207988e+06
4.2632955e+05,4.5188191e+06,2.6501493e+03,5.1073832e+06
4.2631033e+05,4.5188383e+06,2.5989697e+03,4.9996739e+06
4.2634740e+05,4.5188280e+06,2.5870510e+03,5.0048295e+06
4.2629940e+05,4.5188212e+06,2.6095987e+03,5.0849384e+06
4.2633282e+05,4.5188307e+06,2.6172729e+03,5.0534531e+06
4.2631504e+05,4.5188198e+06,2.6298529e+03,5.0974273e+06
4.2630860e+05,4.5188341e+06,2.6341728e+03,5.0987969e+06
4.2631316e+05,4.5188233e+06,2.6362873e+03,5.1025035e+06
4.2630219e+05,4.5188253e+06,2.6269945e+03,5.0604342e+06
4.2631655e+05,4.5188338e+06,2.6079731e+03,5.0153183e+06
4.2633196e+05,4.5188168e+06,2.6582812e+03,5.1158230e+06
4.2632480e+05,4.5188345e+06,2.5944295e+03,4.9750249e+06
4.2633706e+05,4.5188214e+06,2.6127433e+03,5.0530522e+06
4.2629379e+05,4.5188355e+06,2.5962280e+03,5.0021928e+06
4.2634440e+05,4.5188299e+06,2.6146422e+03,5.0559280e+06
4.2632086e+05,4.5188109e+06,2.6518848e+03,5.1634383e+06
4.2630798e+05,4.5188506e+06,2.6013308e+03,5.0250122e+06
4.2632738e+05,4.5188144e+06,2.6435598e+03,5.1331097e+06
4.2631234e+05,4.5188258e+06,2.6256338e+03,5.0593575e+06
4.2630806e+05,4.5188360e+06,2.6017687e+03,4.9960900e+06
4.2632135e+05,4.5188206e+06,2.6361305e+03,5.0849807e+06
4.2632937e+05,4.5188318e+06,2.6143022e+03,4.9998691e+06
4.2632732e+05,4.5188229e+06,2.6269551e+03,5.0707352e+06
4.2630410e+05,4.5188314e+06,2.6079999e+03,5.0172680e+06
4.2632404e+05,4.5188298e+06,2.6238142e+03,5.0702311e+06
4.2631240e+05,4.5188094e+06,2.6600156e+03,5.1844497e+06
4.2631203e+05,4.5188508e+06,2.6095890e+03,5.0573575e+06
4.2631808e+05,4.5188149e+06,2.6446727e+03,5.1312182e+06
4.2630995e+05,4.5188435e+06,2.6489868e+03,5.0861371e+06
4.2631819e+05,4.5188283e+06,2.6334787e+03,5.1157273e+06
4.2632396e+05,4.5188127e+06,2.6452494e+03,5.1051178e+06
4.2632560e+05,4.5188335e+06,2.5832276e+03,4.9425576e+06
4.2634425e+05,4.5188163e+06,2.6283761e+03,5.1023614e+06
4.2628888e+05,4.5188279e+06,2.5836744e+03,4.9657723e+06
4.2631178e+05,4.5188411e+06,2.6254197e+03,5.0689406e+06
4.2632415e+05,4.5188079e+06,2.6423887e+03,5.1457742e+06
4.2632692e+05,4.5188317e+06,2.6200914e+03,5.1003046e+06
4.2633077e+05,4.5188037e+06,2.6221433e+03,5.1026502e+06
4.2631500e+05,4.5188375e+06,2.6247156e+03,5.0337131e+06
4.2631247e+05,4.5188207e+06,2.6641003e+03,5.1804160e+06
4.2632581e+05,4.5188455e+06,2.6038749e+03,4.9828050e+06
4.2632582e+05,4.5188231e+06,2.5902032e+03,4.9787714e+06
4.2634649e+05,4.5188136e+06,2.6325383e+03,5.1175890e+06
4.2630776e+05,4.5188226e+06,2.5991096e+03,5.0133000e+06
4.2631649e+05,4.5188398e+06,2.6302771e+03,5.0645905e+06
4.2632756e+05,4.5188139e+06,2.6464977e+03,5.1578222e+06
4.2631978e+05,4.5188305e+06,2.6192135e+03,5.0671920e+06
4.2632163e+05,4.5188066e+06,2.6451695e+03,5.1457531e+06
4.2631990e+05,4.5188371e+06,2.6188824e+03,5.0359361e+06
4.2631435e+05,4.5188171e+06,2.6581620e+03,5.1683530e+06
