coo_X,coo_Y,synth_sar,data_sar,err_sar,los_E,los_N,los_Z
419920.00,4525720.00,7.45163e-03,-1.82580e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4525940.00,7.07392e-03,-2.35460e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526160.00,6.71549e-03,-9.21000e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4526380.00,6.37563e-03,-1.75500e-03,5.00000e-03,-0.753,-0.113,0.648
419920.00,4527040.00,5.45986e-03,-8.96990e-03,5.00000e-03,-0.753,-0.113,0.648
420248.70,4523884.90,1.19346e-02,1.04310e-02,5.00000e-03,-0.753,-0.113,0.648
420165.70,4524605.70,9.93881e-03,6.29000e-04,5.00000e-03,-0.753,-0.113,0.648
420129.80,4524745.00,9.57527e-03,4.02700e-03,5.00000e-03,-0.753,-0.113,0.648
420140.90,4524988.00,9.03841e-03,1.99400e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4525280.00,8.41894e-03,-4.00900e-04,5.00000e-03,-0.753,-0.113,0.648
420242.50,4525763.20,7.53290e-03,-2.08800e-03,5.00000e-03,-0.753,-0.113,0.648
420051.60,4525848.30,7.29092e-03,-3.18000e-04,5.00000e-03,-0.753,-0.113,0.648
420173.00,4526139.20,6.84210e-03,-1.22220e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526600.00,6.10879e-03,-1.51630e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4526820.00,5.79316e-03,-1.71590e-02,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527040.00,5.49498e-03,-6.89760e-03,5.00000e-03,-0.753,-0.113,0.648
420140.00,4527260.00,5.21337e-03,-5.72390e-03,5.00000e-03,-0.753,-0.113,0.648
420465.60,4522929.20,1.54488e-02,1.26600e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523080.00,1.46588e-02,1.11727e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523300.00,1.39273e-02,1.28396e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523520.00,1.32209e-02,1.08774e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523740.00,1.25412e-02,1.01120e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4523960.00,1.18890e-02,1.17158e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524180.00,1.12650e-02,9.76870e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524400.00,1.06693e-02,6.13630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524620.00,1.01017e-02,5.27630e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4524840.00,9.56206e-03,5.35980e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525060.00,9.04969e-03,4.33700e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525280.00,8.56391e-03,3.36600e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525500.00,8.10390e-03,1.18000e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525720.00,7.66875e-03,-2.06560e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4525940.00,7.25747e-03,-3.10220e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526160.00,6.86904e-03,-6.94600e-03,5.00000e-03,-0.753,-0.113,0.648
420297.10,4526360.60,6.51734e-03,-4.70800e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526600.00,6.15653e-03,-1.40485e-02,5.00000e-03,-0.753,-0.113,0.648
420360.00,4526820.00,5.83037e-03,-5.73730e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527040.00,5.52288e-03,-7.17900e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527260.00,5.23306e-03,-1.20920e-03,5.00000e-03,-0.753,-0.113,0.648
420360.00,4527480.00,4.95995e-03,2.28800e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4521100.00,2.30737e-02,2.13437e-02,5.00000e-03,-0.753,-0.113,0.648
420680.50,4521228.20,2.31325e-02,2.31030e-02,5.00000e-03,-0.753,-0.113,0.648
420615.50,4521538.90,2.14823e-02,2.20320e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4522200.00,1.86007e-02,2.41100e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4522420.00,1.77182e-02,1.78290e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4522860.00,1.60108e-02,1.58676e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4523080.00,1.51933e-02,1.51410e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4523520.00,1.36438e-02,9.91000e-03,5.00000e-03,-0.753,-0.113,0.648
420580.00,4523740.00,1.29150e-02,1.14040e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4523960.00,1.22181e-02,1.32420e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4524180.00,1.15533e-02,1.12767e-02,5.00000e-03,-0.753,-0.113,0.648
420580.00,4524400.00,1.09207e-02,6.82340e-03,5.00000e-03,-0.753,-0.113,0.648
420580.00,4524620.00,1.03198e-02,4.32270e-03,5.00000e-03,-0.753,-0.113,0.648
420580.00,4524840.00,9.75018e-03,6.02810e-03,5.00000e-03,-0.753,-0.113,0.648
420580.00,4525060.00,9.21090e-03,5.54490e-03,5.00000e-03,-0.753,-0.113,0.648
420580.00,4525500.00,8.21955e-03,-2.13000e-05,5.00000e-03,-0.753,-0.113,0.648
420580.00,4525720.00,7.76526e-03,-5.17600e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4525940.00,7.33698e-03,-1.91900e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4526160.00,6.93349e-03,-2.15710e-03,5.00000e-03,-0.753,-0.113,0.648
420496.90,4527366.50,5.10506e-03,-6.55000e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4527480.00,4.96502e-03,5.93400e-04,5.00000e-03,-0.753,-0.113,0.648
420580.00,4527700.00,4.70162e-03,-3.80200e-04,5.00000e-03,-0.753,-0.113,0.648
420909.40,4519220.00,3.16182e-02,3.60460e-02,5.00000e-03,-0.753,-0.113,0.648
420892.60,4519398.90,3.11208e-02,3.61900e-02,5.00000e-03,-0.753,-0.113,0.648
420895.20,4519874.00,2.99112e-02,3.33460e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4520000.00,2.86816e-02,3.05161e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4520220.00,2.79455e-02,2.78248e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4520660.00,2.62687e-02,2.81777e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4520880.00,2.53519e-02,2.67609e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4521100.00,2.43985e-02,2.38913e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4521320.00,2.34199e-02,2.41552e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4521540.00,2.24265e-02,2.39734e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4521980.00,2.04333e-02,2.26742e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4522200.00,1.94495e-02,2.32850e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4522420.00,1.84833e-02,1.74323e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4522640.00,1.75400e-02,2.01334e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4522860.00,1.66241e-02,1.88660e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4523080.00,1.57388e-02,1.77829e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4523520.00,1.40697e-02,1.86264e-02,5.00000e-03,-0.753,-0.113,0.648
420834.20,4523693.90,1.35090e-02,2.06550e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4524180.00,1.18370e-02,1.51454e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4524400.00,1.11659e-02,1.32202e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4524620.00,1.05305e-02,1.01543e-02,5.00000e-03,-0.753,-0.113,0.648
420800.00,4524840.00,9.92994e-03,8.26130e-03,5.00000e-03,-0.753,-0.113,0.648
